"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedTotalQuantity","EnactedType","PBtotal","PBtype","QuantActualTotal","QuantEnactedType","QuantPBtotal","QuantPBtype"
"101",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","18 ","8181G01501","XM320 Grenade Launcher Module (GLM)","A","Weapon System Cost","18 ","Add","U",2015,"Total",27892,NA,NA,NA,NA,NA,0,NA,NA,NA
"102",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","19 ","8194G01507","Compact Semi-Automatic Sniper System","A","Weapon System Cost","19 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"103",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","20 ","8201G13501","Carbine","A","Weapon System Cost","20 ","Add","U",2015,"Total",20616,NA,NA,NA,NA,NA,0,NA,NA,NA
"104",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","21 ","8310G04700","Common Remotely Operated Weapons Station","A","Weapon System Cost","21 ","Add","U",2015,"Total",14149,NA,NA,NA,NA,NA,0,NA,NA,NA
"105",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","22 ","3000GB3000","MK-19 Grenade Machine Gun Mods","A","Weapon System Cost","22 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"106",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","23 ","3005GZ1700","M777 Mods","A","Weapon System Cost","23 ","Add","U",2015,"Total",18166,NA,NA,NA,NA,NA,0,NA,NA,NA
"107",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","24 ","3010GB3007","M4 Carbine Mods","A","Weapon System Cost","24 ","Add","U",2015,"Total",7735,NA,NA,NA,NA,NA,0,NA,NA,NA
"108",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","25 ","3015GB4000","M2 50 Cal Machine Gun Mods","A","Weapon System Cost","25 ","Add","U",2015,"Total",25095,NA,NA,NA,NA,NA,0,NA,NA,NA
"109",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","26 ","3020GZ1290","M249 Saw Machine Gun Mods","A","Weapon System Cost","26 ","Add","U",2015,"Total",5546,NA,NA,NA,NA,NA,0,NA,NA,NA
"110",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","27 ","3030GZ1300","M240 Medium Machine Gun Mods","A","Weapon System Cost","27 ","Add","U",2015,"Total",2836,NA,NA,NA,NA,NA,0,NA,NA,NA
"111",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","28 ","3181GZ1500","Sniper Rifles Modifications","A","Weapon System Cost","28 ","Add","U",2015,"Total",3769,NA,NA,NA,NA,NA,0,NA,NA,NA
"112",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","29 ","3640GC0401","M119 Modifications","A","Weapon System Cost","29 ","Add","U",2015,"Total",72718,NA,NA,NA,NA,NA,0,NA,NA,NA
"113",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","30 ","7054G02100","Mortar Modification","A","Weapon System Cost","30 ","Add","U",2015,"Total",7903,NA,NA,NA,NA,NA,0,NA,NA,NA
"114",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","31 ","9280GC0925","Modifications Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","31 ","Add","U",2015,"Total",2089,NA,NA,NA,NA,NA,0,NA,NA,NA
"115",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","32 ","1862GL3200","Items Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","32 ","Add","U",2015,"Total",1604,NA,NA,NA,NA,NA,0,NA,NA,NA
"116",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","33 ","3270GC0050","Production Base Support (WOCV-WTCV)","A","Weapon System Cost","33 ","Add","U",2015,"Total",8911,NA,NA,NA,NA,NA,0,NA,NA,NA
"117",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","34 ","3400GC0075","Industrial Preparedness","A","Weapon System Cost","34 ","Add","U",2015,"Total",414,NA,NA,NA,NA,NA,0,NA,NA,NA
"118",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","35 ","4010GC0076","Small Arms Equipment (Soldier Enh Prog)","A","Weapon System Cost","35 ","Add","U",2015,"Total",1682,NA,NA,NA,NA,NA,0,NA,NA,NA
"119",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","1  ","0132E00700","Ctg, 5.56mm, All Types","A","Weapon System Cost","1  ","Add","U",2015,"Total",29943,NA,NA,NA,NA,NA,0,NA,NA,NA
"120",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","2  ","0612E02000","CTG, 7.62mm, All Types","A","Weapon System Cost","2  ","Add","U",2015,"Total",12418,NA,NA,NA,NA,NA,0,NA,NA,NA
"121",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","3  ","1450EA3000","CTG, Handgun, All Types","A","Weapon System Cost","3  ","Add","U",2015,"Total",9655,NA,NA,NA,NA,NA,0,NA,NA,NA
"122",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","4  ","1722E08000","CTG, .50 Cal, All Types","A","Weapon System Cost","4  ","Add","U",2015,"Total",26124,NA,NA,NA,NA,NA,0,NA,NA,NA
"123",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","5  ","2382E08900","CTG, 20mm, All Types","A","Weapon System Cost","5  ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"124",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","6  ","2650E08200","CTG, 25mm, All Types","A","Weapon System Cost","6  ","Add","U",2015,"Total",8181,NA,NA,NA,NA,NA,0,NA,NA,NA
"125",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","7  ","2938ER8120","CTG, 30mm, All Types","A","Weapon System Cost","7  ","Add","U",2015,"Total",87667,NA,NA,NA,NA,NA,0,NA,NA,NA
"126",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","8  ","3222ER8001","CTG, 40mm, All Types","A","Weapon System Cost","8  ","Add","U",2015,"Total",49084,NA,NA,NA,NA,NA,0,NA,NA,NA
"127",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","9  ","0050E89600","60MM Mortar, All Types","A","Weapon System Cost","9  ","Add","U",2015,"Total",51649,NA,NA,NA,NA,NA,0,NA,NA,NA
"128",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","10 ","3584E76000","81MM Mortar, All Types","A","Weapon System Cost","10 ","Add","U",2015,"Total",42433,NA,NA,NA,NA,NA,0,NA,NA,NA
"129",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","11 ","6780E25500","120MM Mortar, All Types","A","Weapon System Cost","11 ","Add","U",2015,"Total",39365,NA,NA,NA,NA,NA,0,NA,NA,NA
"130",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","35","Tank Ammunition","12 ","1120E22203","Cartridges, Tank, 105MM and 120MM, All Types","A","Weapon System Cost","12 ","Add","U",2015,"Total",101900,NA,NA,NA,NA,NA,0,NA,NA,NA
"131",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","13 ","0530E15101","Artillery Cartridges, 75MM & 105MM, All Types","A","Weapon System Cost","13 ","Add","U",2015,"Total",40548,NA,NA,NA,NA,NA,0,NA,NA,NA
"132",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","14 ","3102E89500","Artillery Projectile, 155MM, All Types","A","Weapon System Cost","14 ","Add","U",2015,"Total",64023,NA,NA,NA,NA,NA,0,NA,NA,NA
"133",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","15 ","6600E80100","Proj 155mm Extended Range M982","A","Weapon System Cost","15 ","Add","U",2015,"Total",35672,NA,NA,NA,NA,NA,0,NA,NA,NA
"134",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","16 ","8750E27501","Artillery Propellants, Fuzes and Primers, All","A","Weapon System Cost","16 ","Add","U",2015,"Total",83293,NA,NA,NA,NA,NA,0,NA,NA,NA
"135",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","43","Mines","17 ","0442EA0800","Mines & Clearing Charges, All Types","A","Weapon System Cost","17 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"136",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","44","Networked Munitions","18 ","9680E95900","Spider Network Munitions, All Types","A","Weapon System Cost","18 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"137",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","45","Rockets","19 ","2348EA4000","Shoulder Launched Munitions, All Types","A","Weapon System Cost","19 ","Add","U",2015,"Total",945,NA,NA,NA,NA,NA,0,NA,NA,NA
"138",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","45","Rockets","20 ","3246E37300","Rocket, Hydra 70, All Types","A","Weapon System Cost","20 ","Add","U",2015,"Total",94191,NA,NA,NA,NA,NA,0,NA,NA,NA
"139",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","21 ","2420E61000","CAD/PAD, All Types","A","Weapon System Cost","21 ","Add","U",2015,"Total",5430,NA,NA,NA,NA,NA,0,NA,NA,NA
"140",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","22 ","2790E55400","Demolition Munitions, All Types","A","Weapon System Cost","22 ","Add","U",2015,"Total",23673,NA,NA,NA,NA,NA,0,NA,NA,NA
"141",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","23 ","4582E34000","Grenades, All Types","A","Weapon System Cost","23 ","Add","U",2015,"Total",23751,NA,NA,NA,NA,NA,0,NA,NA,NA
"142",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","24 ","6038E46900","Signals, All Types","A","Weapon System Cost","24 ","Add","U",2015,"Total",12082,NA,NA,NA,NA,NA,0,NA,NA,NA
"143",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","25 ","8278E51200","Simulators, All Types","A","Weapon System Cost","25 ","Add","U",2015,"Total",8287,NA,NA,NA,NA,NA,0,NA,NA,NA
"144",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","26 ","0684EB0016","Ammo Components, All Types","A","Weapon System Cost","26 ","Add","U",2015,"Total",3594,NA,NA,NA,NA,NA,0,NA,NA,NA
"145",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","27 ","1430E91901","Non-Lethal Ammunition, All Types","A","Weapon System Cost","27 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"146",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","28 ","2624EA0055","Items Less Than $5 Million (AMMO)","A","Weapon System Cost","28 ","Add","U",2015,"Total",6670,NA,NA,NA,NA,NA,0,NA,NA,NA
"147",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","29 ","4370EA0575","Ammunition Peculiar Equipment","A","Weapon System Cost","29 ","Add","U",2015,"Total",12925,NA,NA,NA,NA,NA,0,NA,NA,NA
"148",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","30 ","4758EA0550","First Destination Transportation (AMMO)","A","Weapon System Cost","30 ","Add","U",2015,"Total",14349,NA,NA,NA,NA,NA,0,NA,NA,NA
"149",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","31 ","9615EA8500","Closeout Liabilities","A","Weapon System Cost","31 ","Add","U",2015,"Total",111,NA,NA,NA,NA,NA,0,NA,NA,NA
"150",2017,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","32 ","0572EP1000","Industrial Facilities","A","Weapon System Cost","32 ","Add","U",2015,"Total",148092,NA,NA,NA,NA,NA,0,NA,NA,NA
"151",2017,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","33 ","4099EP1700","Conventional Munitions Demilitarization","A","Weapon System Cost","33 ","Add","U",2015,"Total",117529,NA,NA,NA,NA,NA,0,NA,NA,NA
"152",2017,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","34 ","4150EP2500","Arms Initiative","A","Weapon System Cost","34 ","Add","U",2015,"Total",2504,NA,NA,NA,NA,NA,0,NA,NA,NA
"153",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","1  ","0254DA0100","Tactical Trailers/Dolly Sets","A","Weapon System Cost","1  ","Add","U",2015,"Total",6416,NA,NA,NA,NA,NA,0,NA,NA,NA
"154",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","2  ","0930D01001","Semitrailers, Flatbed:","A","Weapon System Cost","2  ","Add","U",2015,"Total",160,NA,NA,NA,NA,NA,0,NA,NA,NA
"155",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","3  ","3446D15400","Hi Mob Multi-Purp Whld Veh (HMMWV)","A","Weapon System Cost","3  ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"156",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","4  ","3484D15501","Ground Mobility Vehicles (GMV)","A","Weapon System Cost","4  ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"157",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","5  ","3636D10000","ARNG HMMWV Modernization Program","A","Weapon System Cost","5  ","Add","U",2015,"Total",160000,NA,NA,NA,NA,NA,0,NA,NA,NA
"158",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","6  ","5600D15603","Joint Light Tactical Vehicle","A","Weapon System Cost","6  ","Add","U",2015,"Total",164615,NA,NA,NA,NA,NA,176,NA,NA,NA
"159",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","7  ","5862D16001","Truck, Dump, 20t (CCE)","A","Weapon System Cost","7  ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"160",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","8  ","6866D15500","Family of Medium Tactical Veh (FMTV)","A","Weapon System Cost","8  ","Add","U",2015,"Total",195624,NA,NA,NA,NA,NA,496,NA,NA,NA
"161",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","9  ","7000D15800","Firetrucks & Associated Firefighting Equip","A","Weapon System Cost","9  ","Add","U",2015,"Total",8415,NA,NA,NA,NA,NA,0,NA,NA,NA
"162",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","10 ","8309DA0500","Family of Heavy Tactical Vehicles (FHTV)","A","Weapon System Cost","10 ","Add","U",2015,"Total",78425,NA,NA,NA,NA,NA,253,NA,NA,NA
"163",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","11 ","8331D16506","Pls Esp","A","Weapon System Cost","11 ","Add","U",2015,"Total",149563,NA,NA,NA,NA,NA,0,NA,NA,NA
"164",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","12 ","8948DV0021","Hvy Expanded Mobile Tactical Truck Ext Serv","A","Weapon System Cost","12 ","Add","U",2015,"Total",192620,NA,NA,NA,NA,NA,0,NA,NA,NA
"165",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","13 ","8980D04003","Tactical Wheeled Vehicle Protection Kits","A","Weapon System Cost","13 ","Add","U",2015,"Total",38226,NA,NA,NA,NA,NA,0,NA,NA,NA
"166",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","14 ","8992DA0924","Modification of In Svc Equip","A","Weapon System Cost","14 ","Add","U",2015,"Total",83173,NA,NA,NA,NA,NA,0,NA,NA,NA
"167",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","15 ","8995D03002","Mine-Resistant Ambush-Protected (MRAP) Mods","A","Weapon System Cost","15 ","Add","U",2015,"Total",211730,NA,NA,NA,NA,NA,0,NA,NA,NA
"168",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","16 ","0300D22100","Heavy Armored Sedan","A","Weapon System Cost","16 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"169",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","17 ","0358D23000","Passenger Carrying Vehicles","A","Weapon System Cost","17 ","Add","U",2015,"Total",803,NA,NA,NA,NA,NA,0,NA,NA,NA
"170",2017,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","18 ","2450D30000","Nontactical Vehicles, Other","A","Weapon System Cost","18 ","Add","U",2015,"Total",11101,NA,NA,NA,NA,NA,0,NA,NA,NA
"171",2017,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","19 ","1975BW7100","Win-T - Ground Forces Tactical Network","A","Weapon System Cost","19 ","Add","U",2015,"Total",664087,NA,NA,NA,NA,NA,1188,NA,NA,NA
"172",2017,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","20 ","1981B00010","Signal Modernization Program","A","Weapon System Cost","20 ","Add","U",2015,"Total",27757,NA,NA,NA,NA,NA,0,NA,NA,NA
"173",2017,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","21 ","2101B00009","Joint Incident Site Communications Capability","A","Weapon System Cost","21 ","Add","U",2015,"Total",7915,NA,NA,NA,NA,NA,0,NA,NA,NA
"174",2017,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","22 ","2930BB5777","JCSE Equipment (USREDCOM)","A","Weapon System Cost","22 ","Add","U",2015,"Total",3540,NA,NA,NA,NA,NA,0,NA,NA,NA
"175",2017,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","23 ","2948BB8500","Defense Enterprise Wideband Satcom Systems","A","Weapon System Cost","23 ","Add","U",2015,"Total",121085,NA,NA,NA,NA,NA,0,NA,NA,NA
"176",2017,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","24 ","2956B85800","Transportable Tactical Command Communications","A","Weapon System Cost","24 ","Add","U",2015,"Total",10847,NA,NA,NA,NA,NA,0,NA,NA,NA
"177",2017,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","25 ","9810BA9350","SHF Term","A","Weapon System Cost","25 ","Add","U",2015,"Total",6494,NA,NA,NA,NA,NA,0,NA,NA,NA
"178",2017,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","26 ","9894K47800","Navstar Global Positioning System (SPACE)","A","Weapon System Cost","26 ","Add","U",2015,"Total",1635,NA,NA,NA,NA,NA,0,NA,NA,NA
"179",2017,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","27 ","9910BC4002","Smart-T (SPACE)","A","Weapon System Cost","27 ","Add","U",2015,"Total",11454,NA,NA,NA,NA,NA,0,NA,NA,NA
"180",2017,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","28 ","9915BC4120","Global Brdcst Svc - GBS","A","Weapon System Cost","28 ","Add","U",2015,"Total",15899,NA,NA,NA,NA,NA,0,NA,NA,NA
