"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","Classified","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype","EnactedTotal"
"108",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","TRAINING FACILITIES OTHER THAN BUILDINGS","FORT A.P. HILL","U","2011","MOUT Collective Training Fac","AuthAmount","Base",NA,NA,65000,NA
"109",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","TRAINING BUILDINGS","FORT A.P. HILL","U","2011","Indoor Firing Range","AuthAmount","Base",NA,NA,6200,NA
"110",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","TRAINING RANGES","FORT A.P. HILL","U","2011","Light Demolition Range","AuthAmount","Base",NA,NA,4100,NA
"111",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","TRAINING RANGES","FORT A.P. HILL","U","2011","1200 Meter Range","AuthAmount","Base",NA,NA,14500,NA
"112",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","TRAINING RANGES","FORT A.P. HILL","U","2011","Known Distance Range","AuthAmount","Base",NA,NA,3800,NA
"113",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT EUSTIS","U","2011","Warrior in Transition Complex","AuthAmount","Base",NA,NA,18000,NA
"114",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","TRAINING RANGES","FORT LEE","U","2011","Automated Qualification Training Range","AuthAmount","Base",NA,NA,7700,NA
"115",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","AIRFIELD OPERATIONAL BUILDINGS","FORT LEE","U","2011","Training Aids Center","AuthAmount","Base",NA,NA,5800,NA
"116",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","AIRFIELD OPERATIONAL BUILDINGS","FORT LEE","U","2011","Company Operations Facility","AuthAmount","Base",NA,NA,4900,NA
"117",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEWIS","U","2011","Barracks Complex","AuthAmount","Base",NA,NA,40000,NA
"118",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEWIS","U","2011","Barracks","AuthAmount","Base",NA,NA,47000,NA
"119",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","TRAINING FACILITIES OTHER THAN BUILDINGS","FORT LEWIS","U","2011","Rappelling Training Area","AuthAmount","Base",NA,NA,5300,NA
"120",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","DEPOT & ARSENAL COVERED STORAGE","FORT LEWIS","U","2011","Regional Logistic Spt Complex Warehouse","AuthAmount","Base",NA,NA,16500,NA
"121",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT LEWIS","U","2011","Regional Logistic Support Complex","AuthAmount","Base",NA,NA,63000,NA
"122",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","TRAINING RANGES","YAKIMA","U","2011","Sniper Field Fire Range","AuthAmount","Base",NA,NA,3750,NA
"123",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","KANDAHAR, AFGHANISTAN","U","2011","Troop Housing, Ph 4","AuthAmount","Base",NA,NA,20000,NA
"124",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","KANDAHAR, AFGHANISTAN","U","2011","Troop Housing, Ph 5","AuthAmount","Base",NA,NA,20000,NA
"125",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","KANDAHAR, AFGHANISTAN","U","2011","Command & Control Facility","AuthAmount","Base",NA,NA,5200,NA
"126",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","POTABLE WATER SUPPLY, TREATMENT & STORAGE","KANDAHAR, AFGHANISTAN","U","2011","North Area Utilities, Ph 2","AuthAmount","Base",NA,NA,26000,NA
"127",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ADMIN BLDGS","KANDAHAR, AFGHANISTAN","U","2011","SOF Joint Operations Center","AuthAmount","Base",NA,NA,9200,NA
"128",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","UNACCOM PERSONNEL HOUSING MESS FAC","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Consolidated Community Support Area","AuthAmount","Base",NA,NA,14800,NA
"129",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ADMIN BLDGS","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Joint Defense Operations Center","AuthAmount","Base",NA,NA,2800,NA
"130",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Barracks","AuthAmount","Base",NA,NA,18000,NA
"131",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","GROUND/FENCING","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Eastside Utilities Infrastructure","AuthAmount","Base",NA,NA,29000,NA
"132",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ELECTRIC POWER TRANSMISSION & DIST LINES","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Eastside Electrical Distribution","AuthAmount","Base",NA,NA,10400,NA
"133",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Entry Control Point","AuthAmount","Base",NA,NA,7500,NA
"134",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Army Aviation HQ Facilities","AuthAmount","Base",NA,NA,19000,NA
"135",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Troop Housing, Ph 4","AuthAmount","Base",NA,NA,23000,NA
"136",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Troop Housing, Ph 5","AuthAmount","Base",NA,NA,29000,NA
"137",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Command & Control Facility","AuthAmount","Base",NA,NA,13600,NA
"138",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Troop Housing, Ph 6","AuthAmount","Base",NA,NA,29000,NA
"139",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Troop Housing, Ph 7","AuthAmount","Base",NA,NA,29000,NA
"140",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Troop Housing, Ph 8","AuthAmount","Base",NA,NA,29000,NA
"141",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","UNACCOM PERSONNEL HOUSING MESS FAC","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Dining Facility","AuthAmount","Base",NA,NA,6000,NA
"142",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ELECTRONIC AND COMMUNICATIONS EQUIP RDT&E BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","U","2011","C-IED Task Force Compound","AuthAmount","Base",NA,NA,24000,NA
"143",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","COMMUNICATION BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Task Force Freedom Compound","AuthAmount","Base",NA,NA,18000,NA
"144",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","GROUND/FENCING","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Replace Temporary Guard Towers","AuthAmount","Base",NA,NA,5500,NA
"145",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","MEDICAL CENTERS & HOSPITALS","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Role III Hospital","AuthAmount","Base",NA,NA,42000,NA
"146",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","MED & MED SUPPORT FAC","BAGRAM AIR BASE, AFGHANISTAN","U","2011","Vet Clinic & Kennel","AuthAmount","Base",NA,NA,2600,NA
"147",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","U","2011","MP HQ","AuthAmount","Base",NA,NA,5500,NA
"148",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","TRAINING BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","U","2011","C-IED Task Force Consolidated Laboratory","AuthAmount","Base",NA,NA,13800,NA
"149",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ROADS","VARIOUS LOCATIONS","U","2011","Route Gypsum, Ph 1","AuthAmount","Base",NA,NA,50000,NA
"150",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ROADS","VARIOUS LOCATIONS","U","2011","Main Supply Route Gypsum, Ph 2","AuthAmount","Base",NA,NA,50000,NA
"151",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","UNACCOM PERSONNEL HOUSING MESS FAC","TOMBSTONE/BASTION","U","2011","Dining Facility","AuthAmount","Base",NA,NA,27000,NA
"152",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","TOMBSTONE/BASTION","U","2011","Wastewater Treatment Facility","AuthAmount","Base",NA,NA,13000,NA
"153",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","TOMBSTONE/BASTION","U","2011","Rotary Wing Parking","AuthAmount","Base",NA,NA,35000,NA
"154",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ROADS","TOMBSTONE/BASTION","U","2011","Paved Roads","AuthAmount","Base",NA,NA,9800,NA
"155",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","TOMBSTONE/BASTION","U","2011","Command and Control Headquarters","AuthAmount","Base",NA,NA,13600,NA
"156",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","REFUSE & GARBAGE FAC","TOMBSTONE/BASTION","U","2011","Waste Management Complex Expansion","AuthAmount","Base",NA,NA,14200,NA
"157",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","LAND VEHICLE FUEL DISPENSING FACILITIES","SHARANA","U","2011","Bulk Materials Transfer Station","AuthAmount","Base",NA,NA,12400,NA
"158",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","GROUND/FENCING","SHANK","U","2011","Guard Towers","AuthAmount","Base",NA,NA,5200,NA
"159",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","DEPOT & ARSENAL AMMUNITION STORAGE","SHANK","U","2011","Ammunition Supply Point","AuthAmount","Base",NA,NA,23000,NA
"160",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ROADS","SHANK","U","2011","Roads and Utilities, Ph 1","AuthAmount","Base",NA,NA,25000,NA
"161",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","SHANK","U","2011","Expand ECP 1 and ECP 2","AuthAmount","Base",NA,NA,16000,NA
"162",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","SHANK","U","2011","Rotary Wing Parking Apron, Paved","AuthAmount","Base",NA,NA,15000,NA
"163",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","SHANK","U","2011","Wastewater Treatment Plant","AuthAmount","Base",NA,NA,7700,NA
"164",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ELECTRIC POWER TRANSMISSION & DIST LINES","SHANK","U","2011","Electrical Utilities, Ph 2","AuthAmount","Base",NA,NA,6400,NA
"165",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","MAYWAND","U","2011","Wastewater Treatment Facility","AuthAmount","Base",NA,NA,7000,NA
"166",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","TARIN KOWT","U","2011","Rotary Wing Parking and Taxiway, Ph 2","AuthAmount","Base",NA,NA,24000,NA
"167",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","TARIN KOWT","U","2011","Wastewater Treatment Facility","AuthAmount","Base",NA,NA,5600,NA
"168",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","WOLVERINE","U","2011","Wastewater Treatment Facility","AuthAmount","Base",NA,NA,13000,NA
"169",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","GROUND/FENCING","DWYER","U","2011","Entry Control Point","AuthAmount","Base",NA,NA,5100,NA
"170",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","UNACCOM PERSONNEL HOUSING MESS FAC","DWYER","U","2011","Dining Facility","AuthAmount","Base",NA,NA,9000,NA
"171",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","DWYER","U","2011","Wastewater Treatment Facility","AuthAmount","Base",NA,NA,16000,NA
"172",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","DWYER","U","2011","Rotary Wing Apron","AuthAmount","Base",NA,NA,44000,NA
"173",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","FRONTENAC","U","2011","Wastewater Treatment Facility","AuthAmount","Base",NA,NA,4200,NA
"174",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","REFUSE & GARBAGE FAC","FRONTENAC","U","2011","Waste Management Complex","AuthAmount","Base",NA,NA,4200,NA
"175",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","REFUSE & GARBAGE FAC","Shindand","U","2011","Waste Management Complex","AuthAmount","Base",NA,NA,6100,NA
"176",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","GROUND/FENCING","DELARAM","U","2011","Entry Control Point & Access Roads","AuthAmount","Base",NA,NA,4400,NA
"177",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","PERSONNEL SUPPORT FACILITIES","ANSBACH","U","2011","Physical Fitness Center","AuthAmount","Base",NA,NA,13800,NA
"178",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","ANSBACH","U","2011","Vehicle Maintenance Shop","AuthAmount","Base",NA,NA,18000,NA
"179",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","GRAFENWOEHR","U","2011","Barracks","AuthAmount","Base",NA,NA,75500,NA
"180",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","RHINE ORDNANCE BARRACKS","U","2011","Barracks Complex","AuthAmount","Base",NA,NA,35000,NA
"181",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","SAFETY, DISP, & REHAB FAC","SEMBACH AB","U","2011","Confinement Facility","AuthAmount","Base",NA,NA,9100,NA
"182",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","COMMUNICATION BUILDINGS","Wiesbaden Army Airfield","U","2011","Information Processing Center","AuthAmount","Base",NA,NA,30400,NA
"183",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","AIRFIELD OPERATIONAL BUILDINGS","Wiesbaden Army Airfield","U","2011","Construct New ACP","AuthAmount","Base",NA,NA,5100,NA
"184",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","AIRFIELD OPERATIONAL BUILDINGS","Wiesbaden Army Airfield","U","2011","Sensitive Compartmented Information Fac","AuthAmount","Base",NA,NA,91000,NA
"185",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","AIRFIELD OPERATIONAL BUILDINGS","Wiesbaden Army Airfield","U","2011","Command and Battle Center, Incr 2","AuthAmount","Base",NA,NA,0,NA
"186",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HO","HONDURAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","SOTO CANO AB","U","2011","Barracks","AuthAmount","Base",NA,NA,20400,NA
"187",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","IT","ITALY","AIRFIELD OPERATIONAL BUILDINGS","VICENZA","U","2011","Bde Complex - Operations Spt Fac, Incr 4","AuthAmount","Base",NA,NA,0,NA
"188",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","IT","ITALY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","VICENZA","U","2011","Bde Complex - Barracks/Community, Incr 4","AuthAmount","Base",NA,NA,0,NA
"189",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KR","KOREA","ELECTRIC POWER TRANSMISSION & DIST LINES","CAMP WALKER","U","2011","Electrical Sys Upgrade & Natural Gas Sys","AuthAmount","Base",NA,NA,19500,NA
"190",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","GENERAL","UNSPECIFIED WORLDWIDE LOCATIONS","U","2011","DOD IG Transfer","AuthAmount","Base",NA,NA,0,NA
"191",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","OTHER OPERATIONAL","UNSPECIFIED WORLDWIDE LOCATIONS","U","2011","Foreign Currency Flucutation Account","AuthAmount","Base",NA,NA,0,NA
"192",2013,"2050A","2050","A","Milcon, A","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","U","2011","Minor Construction FY 11","AuthAmount","Base",NA,NA,0,NA
"193",2013,"2050A","2050","A","Milcon, A","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","U","2011","Minor Construction","AuthAmount","Base",NA,NA,0,NA
"194",2013,"2050A","2050","A","Milcon, A","ARMY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","U","2011","Planning and Design FY11","AuthAmount","Base",NA,NA,0,NA
"195",2013,"2050A","2050","A","Milcon, A","ARMY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","HOST NATION SUPPORT (P&D)","UNSPECIFIED WORLDWIDE LOCATIONS","U","2011","Host Nation Support FY 11","AuthAmount","Base",NA,NA,0,NA
"196",2013,"2050A","2050","A","Milcon, A","ARMY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","U","2011","Planning & Design","AuthAmount","Base",NA,NA,0,NA
"197",2013,"2050A","2050","A","Milcon, A","ARMY","04","SUPPORTING ACTIVITIES","GA","GEORGIA","LAND PURCHASE, CONDEMNATION, DONATION, OR TRANSFER","FORT BENNING","U","2011","Land Acquisition","AuthAmount","Base",NA,NA,12200,NA
"198",2013,"2050A","2050","A","Milcon, A","ARMY","04","SUPPORTING ACTIVITIES","LA","LOUISIANA","LAND PURCHASE, CONDEMNATION, DONATION, OR TRANSFER","FORT POLK, LOUISIANA","U","2011","Land Acquisition","AuthAmount","Base",NA,NA,30000,NA
"199",2013,"051001A","051001","A","BRAC, A","ARMY","02","Base Closure II","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT IV","BASE REALIGNMENT & CLOSURE, ARMY","U","2011","Base Realignment & Closure","AuthAmount","Base",NA,NA,123051,NA
"200",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","AZ","ARIZONA","TRAINING BUILDINGS","FLORENCE","U","2011","Readiness Center","AuthAmount","Base",NA,NA,16500,NA
"201",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","AR","ARKANSAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","CAMP ROBINSON","U","2011","Combined Support Maintenance Shop","AuthAmount","Base",NA,NA,30000,NA
"202",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","AR","ARKANSAS","TRAINING FACILITIES OTHER THAN BUILDINGS","FORT CHAFFEE","U","2011","Combined Arms Collective Training Facility","AuthAmount","Base",NA,NA,19000,NA
"203",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","AR","ARKANSAS","TRAINING RANGES","FORT CHAFFEE","U","2011","Live Fire Shoot House","AuthAmount","Base",NA,NA,2500,NA
"204",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","TRAINING FACILITIES OTHER THAN BUILDINGS","CAMP ROBERTS","U","2011","Combined Arms Collective Training Facility","AuthAmount","Base",NA,NA,19000,NA
"205",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","TRAINING BUILDINGS","FORT CARSON, COLORADO","U","2011","Regional Training Institute","AuthAmount","Base",NA,NA,40000,NA
"206",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","AIRCRAFT MAINTENANCE FACILITIES","GYPSUM","U","2011","HAATS/AASF","AuthAmount","Base",NA,NA,39000,NA
"207",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","TRAINING BUILDINGS","COLORADO SPRINGS","U","2011","Readiness Center","AuthAmount","Base",NA,NA,20000,NA
