,SourceFiscalYear,AccountDSI,AccountTitle,Organization,BudgetActivity,BudgetActivityTitle,BudgetSubActivity,BudgetSubActivityTitle,Classified,FiscalYear,OriginType,ActualTotal,EnactedTotal,PBtotal,PBtype
735,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,185,Unemployment Benefits ,U,2011,OCO,NA,NA,NA,192223
736,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,195,Education Benefits ,U,2011,OCO,NA,NA,NA,0
737,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,200,Adoption Expenses ,U,2011,OCO,NA,NA,NA,0
738,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,210,Transportation Subsidy ,U,2011,OCO,NA,NA,NA,0
739,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,212,Reserve Income Replacement Program,U,2011,OCO,NA,NA,NA,1895
740,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,215,Partial Dislocation Allowance ,U,2011,OCO,NA,NA,NA,0
741,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,216,SGLI Extra Hazard Payments,U,2011,OCO,NA,NA,NA,171060
742,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,217,Reserve Officers Training Corps (ROTC),U,2011,OCO,NA,NA,NA,0
743,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,218,Junior ROTC,U,2011,OCO,NA,NA,NA,0
744,2011,2010A,"Military Personnel, Army",,,Less Reimbursables,,Less Reimbursables,U,2011,OCO,NA,NA,NA,0
745,2011,1004A,"MEDICARE - Retiree Health Care Contribution , A",ARMY,1,Pay And Allowances Of Officers,300,"Military Personnel, Army",U,2011,OCO,NA,NA,NA,8153
746,2011,1004A,"MEDICARE - Retiree Health Care Contribution , A",ARMY,2,Pay And Allowances Of Enlisted,300,"Military Personnel, Army",U,2011,OCO,NA,NA,NA,108917
747,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,10,Pay Group A Training  (15 Days & Drills 24/48),U,2011,OCO,NA,NA,NA,104230
748,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,20,Pay Group B Training  (Backfill For Act Duty),U,2011,OCO,NA,NA,NA,0
749,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,30,Pay Group F Training  (Recruits),U,2011,OCO,NA,NA,NA,0
750,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,40,Pay Group P Training  (Pipeline Recruits),U,2011,OCO,NA,NA,NA,0
751,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,60,Mobilization Training,U,2011,OCO,NA,NA,NA,0
752,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,70,School Training,U,2011,OCO,NA,NA,NA,9886
753,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,80,Special Training,U,2011,OCO,NA,NA,NA,153915
754,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,90,Administration And Support,U,2011,OCO,NA,NA,NA,0
755,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,100,Education Benefits,U,2011,OCO,NA,NA,NA,0
756,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,120,Health Profession Scholarship,U,2011,OCO,NA,NA,NA,0
757,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,130,Other Programs,U,2011,OCO,NA,NA,NA,0
758,2011,1005A,"MEDICARE - Retiree Health Care Contribution , A RES",ARMY,1,Unit & Individual Training,300,"Reserve Personnel, Army",U,2011,OCO,NA,NA,NA,0
759,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,10,Pay Group A Training  (15 Days & Drills 24/48),U,2011,OCO,NA,NA,NA,231547
760,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,30,Pay Group F Training  (Recruits),U,2011,OCO,NA,NA,NA,0
761,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,40,Pay Group P Training  (Pipeline Recruits),U,2011,OCO,NA,NA,NA,0
762,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,70,School Training,U,2011,OCO,NA,NA,NA,0
763,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,80,Special Training,U,2011,OCO,NA,NA,NA,550090
764,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,90,Administration And Support,U,2011,OCO,NA,NA,NA,46485
765,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,100,Education Benefits,U,2011,OCO,NA,NA,NA,0
766,2011,1006A,"MEDICARE - Retiree Health Care Contribution , A GUARD",ARMY,1,Unit & Individual Training,300,"National Guard Personnel, Army",U,2011,OCO,NA,NA,NA,0
767,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,5,Basic Pay ,U,2011,OCO,NA,NA,NA,213340
768,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,10,Retired Pay Accrual ,U,2011,OCO,NA,NA,NA,59067
769,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,25,Basic Allowance For Housing,U,2011,OCO,NA,NA,NA,67023
770,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,30,Basic Allowance For Subsistence ,U,2011,OCO,NA,NA,NA,7315
771,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,35,Incentive Pays     ,U,2011,OCO,NA,NA,NA,1543
772,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,40,Special Pays       ,U,2011,OCO,NA,NA,NA,16667
773,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,45,Allowances          ,U,2011,OCO,NA,NA,NA,16754
774,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,50,Separation Pay      ,U,2011,OCO,NA,NA,NA,14
775,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,55,Social Security Tax  ,U,2011,OCO,NA,NA,NA,16320
776,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,60,Basic Pay ,U,2011,OCO,NA,NA,NA,262656
777,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,65,Retired Pay Accrual ,U,2011,OCO,NA,NA,NA,74338
778,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,80,Basic Allowance For Housing ,U,2011,OCO,NA,NA,NA,121913
779,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,85,Incentive Pays     ,U,2011,OCO,NA,NA,NA,325
780,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,90,Special Pays       ,U,2011,OCO,NA,NA,NA,80007
781,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,95,Allowances         ,U,2011,OCO,NA,NA,NA,27692
782,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,100,Separation Pay     ,U,2011,OCO,NA,NA,NA,3535
783,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,105,Social Security Tax   ,U,2011,OCO,NA,NA,NA,20093
784,2011,1453N,"Military Personnel, Navy",NAVY,3,Pay And Allowances Of Cadets/Midshipmen,110,Midshipmen ,U,2011,OCO,NA,NA,NA,0
785,2011,1453N,"Military Personnel, Navy",NAVY,4,Subsistence Of Enlisted Personnel,115,Basic Allowance For Subsistence ,U,2011,OCO,NA,NA,NA,28639
786,2011,1453N,"Military Personnel, Navy",NAVY,4,Subsistence Of Enlisted Personnel,120,Subsistence-In-Kind ,U,2011,OCO,NA,NA,NA,14546
787,2011,1453N,"Military Personnel, Navy",NAVY,4,Subsistence Of Enlisted Personnel,121,Family Subsistence Supplemental Allowance ,U,2011,OCO,NA,NA,NA,0
788,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,125,Accession Travel ,U,2011,OCO,NA,NA,NA,5214
789,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,130,Training Travel ,U,2011,OCO,NA,NA,NA,0
790,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,135,Operational Travel  ,U,2011,OCO,NA,NA,NA,23903
791,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,140,Rotational Travel  ,U,2011,OCO,NA,NA,NA,30110
792,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,145,Separation Travel ,U,2011,OCO,NA,NA,NA,3132
793,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,150,Travel Of Organized Units ,U,2011,OCO,NA,NA,NA,0
794,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,155,Non-Temporary Storage ,U,2011,OCO,NA,NA,NA,0
795,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,160,Temporary Lodging Expense ,U,2011,OCO,NA,NA,NA,0
796,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,165,Other ,U,2011,OCO,NA,NA,NA,0
797,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,170,Apprehension Of Military Deserters ,U,2011,OCO,NA,NA,NA,0
798,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,175,Interest On Uniformed Services Savings ,U,2011,OCO,NA,NA,NA,0
799,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,180,Death Gratuities ,U,2011,OCO,NA,NA,NA,3800
800,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,185,Unemployment Benefits ,U,2011,OCO,NA,NA,NA,29662
801,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,195,Education Benefits ,U,2011,OCO,NA,NA,NA,0
802,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,200,Adoption Expenses ,U,2011,OCO,NA,NA,NA,0
803,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,210,Transportation Subsidy ,U,2011,OCO,NA,NA,NA,0
804,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,215,Partial Dislocation Allowance ,U,2011,OCO,NA,NA,NA,0
805,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,216,SGLI Extra Hazard Payments,U,2011,OCO,NA,NA,NA,51111
806,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,217,Reserve Officers Training Corps (ROTC),U,2011,OCO,NA,NA,NA,0
807,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,218,Junior R.O.T.C,U,2011,OCO,NA,NA,NA,0
808,2011,1453N,"Military Personnel, Navy",,,Less Reimbursables,,Less Reimbursables,U,2011,OCO,NA,NA,NA,0
809,2011,1000N,"MEDICARE - Retiree Health Care Contribution , N",NAVY,1,Pay And Allowances Of Officers,300,Navy,U,2011,OCO,NA,NA,NA,6912
810,2011,1000N,"MEDICARE - Retiree Health Care Contribution , N",NAVY,2,Pay And Allowances Of Enlisted,300,Navy,U,2011,OCO,NA,NA,NA,19466
811,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,5,Basic Pay ,U,2011,OCO,NA,NA,NA,40079
812,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,10,Retired Pay Accrual ,U,2011,OCO,NA,NA,NA,13308
813,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,25,Basic Allowance For Housing ,U,2011,OCO,NA,NA,NA,18565
814,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,30,Basic Allowance For Subsistence ,U,2011,OCO,NA,NA,NA,1760
815,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,35,Incentive Pays     ,U,2011,OCO,NA,NA,NA,0
816,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,40,Special Pays       ,U,2011,OCO,NA,NA,NA,10747
817,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,45,Allowances          ,U,2011,OCO,NA,NA,NA,4805
818,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,50,Separation Pay      ,U,2011,OCO,NA,NA,NA,0
819,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,55,Social Security Tax  ,U,2011,OCO,NA,NA,NA,4176
820,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,60,Basic Pay ,U,2011,OCO,NA,NA,NA,190013
821,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,65,Retired Pay Accrual ,U,2011,OCO,NA,NA,NA,43090
822,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,80,Basic Allowance For Housing ,U,2011,OCO,NA,NA,NA,45977
823,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,85,Incentive Pays     ,U,2011,OCO,NA,NA,NA,0
824,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,90,Special Pays       ,U,2011,OCO,NA,NA,NA,95395
825,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,95,Allowances         ,U,2011,OCO,NA,NA,NA,40431
826,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,100,Separation Pay     ,U,2011,OCO,NA,NA,NA,3017
827,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,105,Social Security Tax   ,U,2011,OCO,NA,NA,NA,13435
828,2011,1105N,"Military Personnel, Marine Corps",NAVY,4,Subsistence Of Enlisted Personnel,115,Basic Allowance For Subsistence ,U,2011,OCO,NA,NA,NA,21420
829,2011,1105N,"Military Personnel, Marine Corps",NAVY,4,Subsistence Of Enlisted Personnel,120,Subsistence-In-Kind ,U,2011,OCO,NA,NA,NA,0
830,2011,1105N,"Military Personnel, Marine Corps",NAVY,4,Subsistence Of Enlisted Personnel,121,Family Subsistence Supplemental Allowance ,U,2011,OCO,NA,NA,NA,0
831,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,125,Accession Travel ,U,2011,OCO,NA,NA,NA,3270
832,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,130,Training Travel ,U,2011,OCO,NA,NA,NA,0
833,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,135,Operational Travel  ,U,2011,OCO,NA,NA,NA,0
834,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,140,Rotational Travel  ,U,2011,OCO,NA,NA,NA,0
835,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,145,Separation Travel ,U,2011,OCO,NA,NA,NA,0
836,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,150,Travel Of Organized Units ,U,2011,OCO,NA,NA,NA,0
837,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,155,Non-Temporary Storage ,U,2011,OCO,NA,NA,NA,0
838,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,160,Temporary Lodging Expense ,U,2011,OCO,NA,NA,NA,0
839,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,165,Other ,U,2011,OCO,NA,NA,NA,0
840,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,170,Apprehension Of Military Deserters ,U,2011,OCO,NA,NA,NA,0
841,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,175,Interest On Uniformed Services Savings ,U,2011,OCO,NA,NA,NA,0
842,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,180,Death Gratuities ,U,2011,OCO,NA,NA,NA,27000
843,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,185,Unemployment Benefits ,U,2011,OCO,NA,NA,NA,19942
844,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,195,Education Benefits ,U,2011,OCO,NA,NA,NA,0
845,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,200,Adoption Expenses ,U,2011,OCO,NA,NA,NA,0
846,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,210,Transportation Subsidy ,U,2011,OCO,NA,NA,NA,0
847,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,215,Partial Dislocation Allowance ,U,2011,OCO,NA,NA,NA,0
848,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,216,SGLI Extra Hazard Payments,U,2011,OCO,NA,NA,NA,48345
849,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,218,Junior R.O.T.C,U,2011,OCO,NA,NA,NA,0
850,2011,1105N,"Military Personnel, Marine Corps",,,Less Reimbursables,,Less Reimbursables,U,2011,OCO,NA,NA,NA,0
851,2011,1001N,"MEDICARE - Retiree Health Care Contribution ,MC",NAVY,1,Pay And Allowances Of Officers,300,Marine Corps,U,2011,OCO,NA,NA,NA,0
852,2011,1001N,"MEDICARE - Retiree Health Care Contribution ,MC",NAVY,2,Pay And Allowances Of Enlisted,300,Marine Corps,U,2011,OCO,NA,NA,NA,0
853,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,10,Pay Group A Training  (15 Days & Drills 24/48),U,2011,OCO,NA,NA,NA,0
854,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,20,Pay Group B Training  (Backfill For Active Duty),U,2011,OCO,NA,NA,NA,0
855,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,30,Pay Group F Training  (Recruits),U,2011,OCO,NA,NA,NA,0
856,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,60,Mobilization Training,U,2011,OCO,NA,NA,NA,0
857,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,70,School Training,U,2011,OCO,NA,NA,NA,7019
858,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,80,Special Training,U,2011,OCO,NA,NA,NA,38683
859,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,90,Administration And Support,U,2011,OCO,NA,NA,NA,3210
860,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,100,Education Benefits,U,2011,OCO,NA,NA,NA,0
861,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,120,Health Profession Scholarship,U,2011,OCO,NA,NA,NA,0
862,2011,1002N,"MEDICARE - Retiree Health Care Contribution , N RES",NAVY,1,Unit & Individual Training,300,"Reserve Personnel, Navy",U,2011,OCO,NA,NA,NA,0
863,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,10,Pay Group A Training  (15 Days & Drills 24/48),U,2011,OCO,NA,NA,NA,0
864,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,20,Pay Group B Training  (Backfill For Act Duty),U,2011,OCO,NA,NA,NA,0
865,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,30,Pay Group F Training  (Recruits),U,2011,OCO,NA,NA,NA,0
866,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,60,Mobilization Training,U,2011,OCO,NA,NA,NA,0
867,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,70,School Training,U,2011,OCO,NA,NA,NA,5467
868,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,80,Special Training,U,2011,OCO,NA,NA,NA,24797
869,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,90,Administration And Support,U,2011,OCO,NA,NA,NA,373
870,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,95,Platoon Leader Class,U,2011,OCO,NA,NA,NA,0
871,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,100,Education Benefits,U,2011,OCO,NA,NA,NA,0
872,2011,1003N,"MEDICARE - Retiree Health Care Contribution , MC RES",NAVY,1,Unit & Individual Training,300,"Reserve Personnel, Marine Corps",U,2011,OCO,NA,NA,NA,0
873,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,5,Basic Pay ,U,2011,OCO,NA,NA,NA,188334
874,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,10,Retired Pay Accrual ,U,2011,OCO,NA,NA,NA,45953
875,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,25,Basic Allowance For Housing ,U,2011,OCO,NA,NA,NA,58889
876,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,30,Basic Allowance For Subsistence ,U,2011,OCO,NA,NA,NA,7320
877,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,35,Incentive Pays     ,U,2011,OCO,NA,NA,NA,0
878,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,40,Special Pays       ,U,2011,OCO,NA,NA,NA,13613
879,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,45,Allowances          ,U,2011,OCO,NA,NA,NA,5760
880,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,50,Separation Pay      ,U,2011,OCO,NA,NA,NA,0
881,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,55,Social Security Tax  ,U,2011,OCO,NA,NA,NA,14408
882,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,60,Basic Pay ,U,2011,OCO,NA,NA,NA,472896
883,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,65,Retired Pay Accrual ,U,2011,OCO,NA,NA,NA,115387
884,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,80,Basic Allowance For Housing ,U,2011,OCO,NA,NA,NA,177545
885,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,85,Incentive Pays     ,U,2011,OCO,NA,NA,NA,0
886,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,90,Special Pays       ,U,2011,OCO,NA,NA,NA,49964
887,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,95,Allowances         ,U,2011,OCO,NA,NA,NA,16254
888,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,100,Separation Pay     ,U,2011,OCO,NA,NA,NA,0
889,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,105,Social Security Tax   ,U,2011,OCO,NA,NA,NA,36177
890,2011,3500F,"Military Personnel, Air Force",AF,3,Pay And Allowances Of Cadets/Midshipmen,110,Academy Cadets ,U,2011,OCO,NA,NA,NA,0
891,2011,3500F,"Military Personnel, Air Force",AF,4,Subsistence Of Enlisted Personnel,115,Basic Allowance For Subsistence ,U,2011,OCO,NA,NA,NA,39090
892,2011,3500F,"Military Personnel, Air Force",AF,4,Subsistence Of Enlisted Personnel,120,Subsistence-In-Kind ,U,2011,OCO,NA,NA,NA,61805
893,2011,3500F,"Military Personnel, Air Force",AF,4,Subsistence Of Enlisted Personnel,121,Family Subsistence Supplemental Allowance ,U,2011,OCO,NA,NA,NA,0
894,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,125,Accession Travel ,U,2011,OCO,NA,NA,NA,0
895,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,130,Training Travel ,U,2011,OCO,NA,NA,NA,0
896,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,135,Operational Travel  ,U,2011,OCO,NA,NA,NA,5957
897,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,140,Rotational Travel  ,U,2011,OCO,NA,NA,NA,0
898,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,145,Separation Travel ,U,2011,OCO,NA,NA,NA,0
899,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,150,Travel Of Organized Units ,U,2011,OCO,NA,NA,NA,0
900,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,155,Non-Temporary Storage ,U,2011,OCO,NA,NA,NA,0
901,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,160,Temporary Lodging Expense ,U,2011,OCO,NA,NA,NA,0
902,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,170,Apprehension Of Military Deserters ,U,2011,OCO,NA,NA,NA,0
903,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,175,Interest On Uniformed Services Savings ,U,2011,OCO,NA,NA,NA,0
904,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,180,Death Gratuities ,U,2011,OCO,NA,NA,NA,2000
905,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,185,Unemployment Benefits ,U,2011,OCO,NA,NA,NA,27978
906,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,190,Survivor Benefits ,U,2011,OCO,NA,NA,NA,0
907,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,195,Education Benefits ,U,2011,OCO,NA,NA,NA,0
908,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,200,Adoption Expenses ,U,2011,OCO,NA,NA,NA,0
909,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,210,Transportation Subsidy ,U,2011,OCO,NA,NA,NA,0
910,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,215,Partial Dislocation Allowance ,U,2011,OCO,NA,NA,NA,0
911,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,216,SGLI Extra Hazard Payments,U,2011,OCO,NA,NA,NA,67057
912,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,217,Reserve Officers Training Corps (ROTC),U,2011,OCO,NA,NA,NA,0
913,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,218,Junior ROTC,U,2011,OCO,NA,NA,NA,0
914,2011,3500F,"Military Personnel, Air Force",,,Less Reimbursables,,Less Reimbursables,U,2011,OCO,NA,NA,NA,0
915,2011,1007F,"MEDICARE - Retiree Health Care Contribution , AF",AF,1,Pay And Allowances Of Officers,300,Air Force,U,2011,OCO,NA,NA,NA,0
916,2011,1007F,"MEDICARE - Retiree Health Care Contribution , AF",AF,2,Pay And Allowances Of Enlisted,300,Air Force,U,2011,OCO,NA,NA,NA,0
