"SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype","EnactedTotal","Classified","ConstructionProjectTitle","ConstructionProject","ActualTotal"
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Live Fire Exercise Breach Facility","TOAamount","Base",,,4950,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Non-Standard Small Arms Range","TOAamount","Base",,,3400,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Grenade Launcher Range","TOAamount","Base",,,1600,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Hand Grenade Qualification Course","TOAamount","Base",,,1400,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Urban Assault Course","TOAamount","Base",,,2700,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Anti-Armor, Tracking & Live Fire Range","TOAamount","Base",,,3400,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Automated Qualification/Training Range","TOAamount","Base",,,12000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Light Demolition Range","TOAamount","Base",,,2200,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Basic 10M - 25M  Firing Range (Zero)","TOAamount","Base",,,3050,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","POTABLE WATER SUPPLY, TREATMENT & STORAGE","EGLIN AFB","2010","Elevated Water Storage Tank","TOAamount","Base",,,1200,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","ADMIN BLDGS","MIAMI DORAL","2010","SOUTHCOM Headquarters, Incr 3","TOAamount","Base",,,55400,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING FACILITIES OTHER THAN BUILDINGS","FORT BENNING","2010","Combined Arms Collective Training Facility","TOAamount","Base",,,10800,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING RANGES","FORT BENNING","2010","Fire and Movement Range","TOAamount","Base",,,2800,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","SIMULATION FACILITIES","FORT BENNING","2010","Battle Lab","TOAamount","Base",,,30000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","ROADS","FORT BENNING","2010","Training Area Tank Trails","TOAamount","Base",,,9700,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","UNACCOM PERSONNEL HOUSING MESS FAC","FORT BENNING","2010","Training Battalion Complex","TOAamount","Base",,,38000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","UNACCOM PERSONNEL HOUSING MESS FAC","FORT BENNING","2010","Dining Facility","TOAamount","Base",,,15000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT BENNING","2010","Warrior in Transition (WT) Complex","TOAamount","Base",,,53000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","UNACCOM PERSONNEL HOUSING MESS FAC","FORT BENNING","2010","Training Battalion Complex, Ph 1","TOAamount","Base",,,62000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT BENNING","2010","Trainee Barracks Complex, Ph 1","TOAamount","Base",,,74000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","AIRFIELD OPERATIONAL BUILDINGS","FORT GILLEM","2010","Forensic Lab","TOAamount","Base",,,10800,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","AIRFIELD OPERATIONAL BUILDINGS","FORT STEWART, GEORGIA","2010","Brigade Complex","TOAamount","Base",,,48000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING RANGES","FORT STEWART, GEORGIA","2010","Automated Sniper Field Fire Range","TOAamount","Base",,,3400,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT STEWART, GEORGIA","2010","Warrior in Transition (WT) Complex","TOAamount","Base",,,49000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT STEWART, GEORGIA","2010","Barracks & Dining, Increment 2","TOAamount","Base",,,80000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","ANSBACH","2010","Barracks","TOAamount","Base",,,31700,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","KLEBER KASERNE","2010","Barracks","TOAamount","Base",,,20000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","SCHOFIELD BARRACKS","2010","Vehicle Maintenance Shop","TOAamount","Base",,,99000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","SCHOFIELD BARRACKS","2010","Warrior in Transition (WT) Barracks","TOAamount","Base",,,55000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","AIRFIELD OPERATIONAL BUILDINGS","SCHOFIELD BARRACKS","2010","Warrior in Transition Complex","TOAamount","Base",,,30000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","COMMUNICATION BUILDINGS","WHEELER AFB","2010","Regional SATCOM Information Center","TOAamount","Base",,,7500,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","IT","ITALY","AIRFIELD OPERATIONAL BUILDINGS","VICENZA","2010","BDE Complex - Operations Spt Fac, Incr 3","TOAamount","Base",,,23500,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","IT","ITALY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","VICENZA","2010","BDE Complex - Barracks/Community, Incr 3","TOAamount","Base",,,22500,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","JA","JAPAN","AIRFIELD OPERATIONAL BUILDINGS","OKINAWA","2010","Training Aids Center","TOAamount","Base",,,6000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","JA","JAPAN","AIRFIELD OPERATIONAL BUILDINGS","SAGAMIHARA","2010","Training Aids Center","TOAamount","Base",,,6000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KR","KOREA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","CAMP HUMPHREYS","2010","Vehicle Maintenance Shop","TOAamount","Base",,,37000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KR","KOREA","REPLACE TELE. AND SECURITY FORCES FACILITY","CAMP HUMPHREYS","2010","Fire Stations","TOAamount","Base",,,13200,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","AIRFIELD OPERATIONAL BUILDINGS","FORT RILEY, KANSAS","2010","Training Aids Center","TOAamount","Base",,,15500,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","AIRFIELD OPERATIONAL BUILDINGS","FORT RILEY, KANSAS","2010","Estes Road Access Control Building","TOAamount","Base",,,6100,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","FORT RILEY, KANSAS","2010","Advanced Waste Water Treatment Plant","TOAamount","Base",,,28000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","INSTALL & READY-ISSUE AMMUNITION STORAGE","FORT RILEY, KANSAS","2010","Igloo Storage, Installation","TOAamount","Base",,,7200,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT RILEY, KANSAS","2010","Brigade Complex","TOAamount","Base",,,49000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT RILEY, KANSAS","2010","Battalion Complex","TOAamount","Base",,,59000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","LAND VEHICLE FUEL DISPENSING FACILITIES","FORT RILEY, KANSAS","2010","Land Vehicle Fueling Facility","TOAamount","Base",,,3700,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KU","KUWAIT","DEPOT & ARSENAL COVERED STORAGE","CAMP ARIFJAN, KUWAIT","2010","APS Warehouses","TOAamount","Base",,,82000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","RELIGIOUS FACILITIES","FORT CAMPBELL, KENTUCKY","2010","Chapel Complex","TOAamount","Base",,,14400,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT KNOX","2010","Warrior in Transition (WT) Complex","TOAamount","Base",,,70000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","LA","LOUISIANA","TRAINING RANGES","FORT POLK, LOUISIANA","2010","Multipurpose Machine Gun Range","TOAamount","Base",,,6400,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","LA","LOUISIANA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT POLK, LOUISIANA","2010","Warrior in Transition (WT) Complex","TOAamount","Base",,,32000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","RDT&E SCIENCE LABORARTORIES","ABERDEEN PROVING GROUND","2010","Advanced Chemistry Lab","TOAamount","Base",,,15500,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","COMMUNICATION BUILDINGS","FORT DETRICK","2010","Satellite Communications Center","TOAamount","Base",,,18000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","COMMUNICATION BUILDINGS","FORT DETRICK","2010","Satellite Communications Facility","TOAamount","Base",,,21000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","INSTALLATION SUPPORT FAC","FORT DETRICK","2010","Auditorium and Training Center Expansion","TOAamount","Base",,,7400,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","ROADS","FORT MEADE","2010","Intersection, Rockenbach Rd and Cooper Ave","TOAamount","Base",,,2350,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEONARD WOOD","2010","Trainee Barracks Complex 3, Ph 1","TOAamount","Base",,,50000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","TRAINING BUILDINGS","FORT LEONARD WOOD","2010","Automated-Aided Instruction Facility","TOAamount","Base",,,27000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEONARD WOOD","2010","Trainee Barracks Complex 6, Ph 2","TOAamount","Base",,,61000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","DISPENSARIES & CLINICS","FORT LEONARD WOOD","2010","Health Clinic","TOAamount","Base",,,7800,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","TRAINING FACILITIES OTHER THAN BUILDINGS","FORT LEONARD WOOD","2010","Wheeled Vehicle Drivers Course","TOAamount","Base",,,17500,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEONARD WOOD","2010","Warrior in Transition Complex","TOAamount","Base",,,19500,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEONARD WOOD","2010","Transient Advanced Trainee Barracks, Ph 1","TOAamount","Base",,,99000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT BRAGG","2010","Vehicle Maintenance Shop","TOAamount","Base",,,37000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","SIMULATION FACILITIES","FORT BRAGG","2010","Simulations Center","TOAamount","Base",,,50000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","AIRFIELD OPERATIONAL BUILDINGS","FORT BRAGG","2010","Company Operations Facility","TOAamount","Base",,,3300,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT BRAGG","2010","Transient Training Barracks Complex","TOAamount","Base",,,16500,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","TRAINING RANGES","FORT BRAGG","2010","Automated Sniper Field Fire Range","TOAamount","Base",,,3450,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","TRAINING RANGES","FORT BRAGG","2010","Automated Multipurpose Machine Gun","TOAamount","Base",,,4350,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","OPERATIONAL SUPPORT FACILITIES OTHER THAN BUILDINGS","SUNNY POINT MILITARY OCEAN TERMINAL","2010","Towers","TOAamount","Base",,,3900,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","MISC UTILITIES-EACH","SUNNY POINT MILITARY OCEAN TERMINAL","2010","Lightning Protection System","TOAamount","Base",,,25000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","PROPULSION RDT&E BUILDINGS","PICATINNY ARSENAL","2010","Ballistic Evaluation Facility, Ph 2","TOAamount","Base",,,10200,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","POTABLE WATER DISTRIBUTION SYSTEM","FORT DRUM, NEW YORK","2010","Water System Expansion","TOAamount","Base",,,6500,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT DRUM, NEW YORK","2010","Barracks","TOAamount","Base",,,57000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT DRUM, NEW YORK","2010","Warrior in Transition Complex","TOAamount","Base",,,21000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","TRAINING RANGES","FORT DRUM, NEW YORK","2010","All Weather Marksmanship Facility","TOAamount","Base",,,8200,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT SILL","2010","AIT Barracks Complex, Ph 1","TOAamount","Base",,,61000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","TRAINING RANGES","FORT SILL","2010","Automated Infantry Squad Battle Course","TOAamount","Base",,,3500,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT SILL","2010","Barracks","TOAamount","Base",,,65000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT SILL","2010","Warrior In Transition Complex","TOAamount","Base",,,22000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","DEPOT & ARSENAL AMMUNITION STORAGE","MCALESTER","2010","High Explosive Magazine, Depot Level","TOAamount","Base",,,1300,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","INSTALL & ORG COVERED STORAGE","MCALESTER","2010","General Purpose Storage Building","TOAamount","Base",,,11200,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT JACKSON","2010","Advanced Skills Trainee Barracks","TOAamount","Base",,,32000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT JACKSON","2010","Trainee Barracks Complex 2, Ph 1","TOAamount","Base",,,59000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","TRAINING RANGES","FORT JACKSON","2010","Modified Record Fire Range","TOAamount","Base",,,3600,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","UNACCOM PERSONNEL HOUSING MESS FAC","FORT JACKSON","2010","Training Battalion Complex","TOAamount","Base",,,66000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","TRAINING RANGES","FORT JACKSON","2010","Infiltration Course","TOAamount","Base",,,1900,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","REFUSE & GARBAGE FAC","CHARLESTON NAVAL WEAPON STATION","2010","Staging Area","TOAamount","Base",,,4100,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","RAILROAD TRACKS","CHARLESTON NAVAL WEAPON STATION","2010","Railroad Tracks","TOAamount","Base",,,12000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","PIERS AND WHARFS","CHARLESTON NAVAL WEAPON STATION","2010","Pier and Loading/Unloading Ramps","TOAamount","Base",,,5700,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT BLISS","2010","Vehicle Maintenance Shop","TOAamount","Base",,,36000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","ROADS","FORT BLISS","2010","Brigade Staging Area Complex","TOAamount","Base",,,14800,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Digital Multipurpose Range Complex","TOAamount","Base",,,45000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","REPLACE TELE. AND SECURITY FORCES FACILITY","FORT BLISS","2010","Fire and Military Police Stations","TOAamount","Base",,,16500,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","BULK LIQUID FUEL STORAGE","FORT BLISS","2010","Aircraft Fuel Storage","TOAamount","Base",,,10800,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Automated Sniper Field Fire Range","TOAamount","Base",,,4250,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Known Distance Range","TOAamount","Base",,,4750,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Automated Multipurpose Machine Gun Range","TOAamount","Base",,,6900,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Scout/RECCE Gunnery Complex","TOAamount","Base",,,17000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Light Demolition Range","TOAamount","Base",,,2400,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Automated Infantry Platoon Battle Course","TOAamount","Base",,,7000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","SIMULATION FACILITIES","FORT BLISS","2010","Simulation Center","TOAamount","Base",,,23000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT BLISS","2010","Vehicle Maintenance & Company Ops Fac","TOAamount","Base",,,31000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT HOOD, TEXAS","2010","Vehicle Maintenance Shop","TOAamount","Base",,,23000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT HOOD, TEXAS","2010","Urban Assault Course","TOAamount","Base",,,2400,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","FAMILY & CHILD SUPPORT FACILITIES","FORT HOOD, TEXAS","2010","Family Life Center","TOAamount","Base",,,10800,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT HOOD, TEXAS","2010","Automated Multipurpose Machine Gun Range","TOAamount","Base",,,6700,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","AIRFIELD OPERATIONAL BUILDINGS","FORT SAM HOUSTON, TEXAS","2010","Access Control Point and Road Improvements","TOAamount","Base",,,10800,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING BUILDINGS","FORT SAM HOUSTON, TEXAS","2010","General Instruction Building","TOAamount","Base",,,9000,,,,,
2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","UT","UTAH","POTABLE WATER SUPPLY, TREATMENT & STORAGE","DUGWAY PROVING GROUND","2010","Water Treatment Systems","TOAamount","Base",,,25000,,,,,
