"","ProductOrServiceArea","ProductOrServiceCode","ProductOrServiceCodeText","Total","OCO","MinOfTotalFiscalYear","MaxOfTotalFiscalYear","MinOfOCOfiscalYear","MaxOfOCOfiscalYear","OCOrate"
"1012","FRS&C","Y121","CONSTRUCT/AIR TRAFFIC CONT TOWERS",0.843717134606315,1.41580346922193e-05,2000,2016,2006,2008,1.67805465973209e-05
"1013","FRS&C","Y122","CONSTRUCT/AIR TRAFFIC TRAINING FAC",0.217399687509548,0.000278048593728948,2000,2015,2010,2012,0.00127897421065399
"1014","FRS&C","Y123","CONSTRUCT/RADAR & NAVIGATIONAL FAC",0.265498130875615,0.0204721134585636,2000,2015,2007,2010,0.0771083148158007
"1015","FRS&C","Y124","CONSTRUCTION OF AIRPORT RUNWAYS",1.8467201353217,0.00131346631813796,2000,2016,2002,2016,0.000711242755746071
"1016","FRS&C","Y125","CONSTRUCTION OF AIRPORT TERMINALS",0.394649229337859,0.000648525788455056,2000,2016,2007,2016,0.00164329673098095
"1017","FRS&C","Y126","CONSTRUCT/MISSILE SYSTEM FACILITIES",0.306694299570428,0.000250366332750024,2000,2015,2008,2008,0.000816338396575025
"1018","FRS&C","Y127","CONSTRUCT/ELCT & COMM SYSTEM FAC",1.49614466352399,0.135978950278708,2000,2016,2003,2014,0.0908862315215069
"1019","FRS&C","Y129","CONSTRUCT/OTHER AIRFIELD STRUCTURES",4.72088137352458,0.0425805373124791,2000,2016,2006,2015,0.00901961603002295
"1020","FRS&C","Y131","CONSTRUCTION OF SCHOOLS",1.91854051811343,0.0621500313562841,2000,2016,2005,2014,0.0323944325228004
"1021","FRS&C","Y139","CONSTRUCT/OTHER EDUCATIONAL BLDGS",2.42982553673625,0.0376808042134927,2000,2016,2006,2016,0.0155076171699577
"1022","FRS&C","Y141","CONSTRUCT/HOSPITALS & INFIRMARIES",9.37990566987708,0.0425987394378499,2000,2016,2006,2016,0.00454148910843025
"1023","FRS&C","Y142","CONSTRUCT/LABORATORIES & CLINICS",3.9961246845244,0.0107381401699894,2000,2016,2003,2013,0.00268713841977315
"1024","FRS&C","Y149","CONSTRUCT/OTHER HOSPITAL BLDGS",2.90224874079915,0.000569366038771239,2000,2016,2006,2012,0.000196180992610048
"1025","FRS&C","Y151","CONSTRUCT/AMMUNITION FACILITIES",1.60053393853009,0.00925174797195777,2000,2016,2005,2015,0.00578041349154673
"1026","FRS&C","Y152","CONSTRUCT/MAINT BLDGS",2.74481905879479,0.0268575562503972,2000,2016,2003,2015,0.00978481847987093
"1027","FRS&C","Y153","CONSTRUCT/PRODUCTION BLDGS",6.14792029501606,0,2000,2016,2013,2013,0
"1028","FRS&C","Y154","CONSTRUCT/SHIP CONSTR & REP FAC",0.692654655083132,3.3955714139468e-06,2000,2016,2005,2009,4.90225740782651e-06
"1029","FRS&C","Y155","CONSTRUCT/TANK AUTOMOTIVE FAC",0.185959699900115,0,2000,2015,NA,NA,0
"1030","FRS&C","Y159","CONSTRUCT/OTHER INDUSTRIAL BLDGS",7.85310668086775,0.308120823774825,2000,2016,2003,2016,0.0392355326746661
"1031","FRS&C","Y161","CONSTRUCT/FAMILY HOUSING",8.60447011406569,0.0896909098944888,2000,2016,2005,2016,0.0104237575011007
"1032","FRS&C","Y162","CONSTRUCT/RECREATIONAL BLDGS",1.50630158679978,0.0396287207811061,2000,2016,2005,2012,0.0263086231392077
"1033","FRS&C","Y163","CONSTRUCT/TROOP HOUSING",13.5831469151863,0.180757400966209,2000,2016,2002,2016,0.0133074759549363
"1034","FRS&C","Y164","CONSTRUCTION OF DINING FACILITIES",1.25553751428204,0.0313699270074637,2000,2016,2003,2014,0.0249852566336118
"1035","FRS&C","Y165","CONSTRUCT/RELIGIOUS FACILITIES",0.154028370440696,0.000102143863901972,2000,2012,2007,2009,0.000663149675671592
"1036","FRS&C","Y166","CONSTRUCTION OF PENAL FACILITIES",4.24054275483679,0.0527506589245074,2000,2016,2006,2012,0.0124396007714672
"1037","FRS&C","Y169","CONSTRUCT/OTHER RESIDENTIAL BLDGS",4.60447045620773,0.0498230204143299,2000,2016,2005,2016,0.010820575544612
"1038","FRS&C","Y171","CONSTRUCT/AMMUNITION STORAGE BLDG",0.282135764944356,0.00919997609328094,2000,2016,2003,2012,0.0326083298765592
"1039","FRS&C","Y172","CONSTRUCT/FOOD/GRAIN STORAGE BLDGS",0.0448644741168179,0.00053751566308945,2000,2014,2003,2011,0.0119808751505672
"1040","FRS&C","Y173","CONSTRUCT/FUEL STORAGE BLDGS",0.363569869047082,0.00175136400138261,2000,2016,2006,2014,0.00481713186511562
"1041","FRS&C","Y174","CONSTRUCT/OPEN STORAGE FACILITIES",0.0963192142169159,0.00477482920512438,2000,2015,2003,2012,0.0495729667641517
"1042","FRS&C","Y179","CONSTRUCT/OTHER WAREHOUSE BLDGS",0.900362735798607,0.0175566111140814,2000,2016,2006,2016,0.0194994866135913
"1043","FRS&C","Y181","CONSTRUCT/R&D - GOCO FACILITIES",11.571104632158,0,2000,2016,NA,NA,0
"1044","FRS&C","Y182","CONSTRUCT/R&D - GOGO FACILITIES",0.569721069922984,4.02022144589284e-05,2000,2016,2012,2012,7.05647317280418e-05
"1045","FRS&C","Y183","CONSTRUCT/R&D-GOCO ENVIR LABS",0.000621703936084149,0,2000,2008,NA,NA,0
"1046","FRS&C","Y184","CONSTRUCT/R&D-GOGO ENVIR LABS",0.00778951446260234,0,2000,2014,NA,NA,0
"1047","FRS&C","Y191","CONSTRUCT/MUSEUMS & EXHIBITION BLDG",0.705401563737527,0.0362037316771767,2000,2016,2008,2009,0.0513235772902933
"1048","FRS&C","Y192","CONSTRUCT/TEST & MEASUREMENT BLDGS",0.359571099541607,-0.00669267283830504,2000,2016,2007,2016,-0.0186129331496248
"1049","FRS&C","Y199","CONSTRUCT/MISC BLDGS",62.466817315137,3.58766479433197,2000,2016,2002,2016,0.0574331292761829
"1050","FRS&C","Y1AA","CONSTRUCTION OF OFFICE BUILDINGS",10.4288528490538,0.0705092361469514,2012,2016,2012,2016,0.00676097718200605
"1051","FRS&C","Y1AB","CONSTRUCTION OF CONFERENCE SPACE AND FACILITIES",0.194488292404107,0.00253850169214664,2012,2016,2012,2016,0.0130522082371527
"1052","FRS&C","Y1AZ","CONSTRUCTION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS",8.25817868147504,0.519114563139254,2012,2016,2012,2016,0.062860660099756
"1053","FRS&C","Y1BA","CONSTRUCTION OF AIR TRAFFIC CONTROL TOWERS",0.189790243304217,0.00102488307874819,2012,2016,2012,2013,0.00540008306488864
"1054","FRS&C","Y1BB","CONSTRUCTION OF AIR TRAFFIC CONTROL TRAINING FACILITIES",0.0842721324074057,8.83070552092485e-05,2012,2016,2012,2016,0.00104787968082185
"1055","FRS&C","Y1BC","CONSTRUCTION OF RADAR AND NAVIGATIONAL FACILITIES",0.142228881980986,0,2012,2016,NA,NA,0
"1056","FRS&C","Y1BD","CONSTRUCTION OF AIRPORT RUNWAYS AND TAXIWAYS",1.50397721165226,0.00648972804441035,2012,2016,2012,2016,0.00431504413373443
"1057","FRS&C","Y1BE","CONSTRUCTION OF AIRPORT TERMINALS",0.106329163774902,0,2012,2016,NA,NA,0
"1058","FRS&C","Y1BF","CONSTRUCTION OF MISSILE SYSTEM FACILITIES",0.458068193937111,0.000479730582588237,2012,2016,2016,2016,0.0010472907504556
"1059","FRS&C","Y1BG","CONSTRUCTION OF ELECTRONIC AND COMMUNICATIONS FACILITIES",0.591531399537638,0.0084527264553,2012,2016,2012,2016,0.0142895651218295
"1060","FRS&C","Y1BZ","CONSTRUCTION OF OTHER AIRFIELD STRUCTURES",2.21744825397268,0.00889930562615523,2012,2016,2012,2016,0.00401330926672657
"1061","FRS&C","Y1CA","CONSTRUCTION OF SCHOOLS",1.6298111105612,0.0560035798201348,2012,2016,2012,2016,0.0343620064050557
"1062","FRS&C","Y1CZ","CONSTRUCTION OF OTHER EDUCATIONAL BUILDINGS",0.748590689289447,0.0470871974493153,2012,2016,2012,2016,0.0629011262403089
"1063","FRS&C","Y1DA","CONSTRUCTION OF HOSPITALS AND INFIRMARIES",3.71213501286417,0.00976388407107215,2012,2016,2012,2016,0.00263026103232669
"1064","FRS&C","Y1DB","CONSTRUCTION OF LABORATORIES AND CLINICS",1.27343215404145,0.0113871377367166,2012,2016,2012,2016,0.00894208435100177
"1065","FRS&C","Y1DZ","CONSTRUCTION OF OTHER HOSPITAL BUILDINGS",1.67237958997843,0.00471028839033971,2012,2016,2012,2016,0.00281651870099686
"1066","FRS&C","Y1EA","CONSTRUCTION OF AMMUNITION FACILITIES",0.319579212549561,0.00106558004148387,2012,2016,2012,2016,0.00333432213247793
"1067","FRS&C","Y1EB","CONSTRUCTION OF MAINTENANCE BUILDINGS",1.12044184701744,0.0102904598385487,2012,2016,2012,2016,0.0091842873112436
"1068","FRS&C","Y1EC","CONSTRUCTION OF PRODUCTION BUILDINGS",0.559313212698796,0,2012,2016,2012,2012,0
"1069","FRS&C","Y1ED","CONSTRUCTION OF SHIP CONSTRUCTION AND REPAIR FACILITIES",0.124179918066794,0.000108750042579778,2012,2016,2016,2016,0.000875745807154453
"1070","FRS&C","Y1EE","CONSTRUCTION OF TANK AUTOMOTIVE FACILITIES",0.000994084039003201,0,2012,2016,NA,NA,0
"1071","FRS&C","Y1EZ","CONSTRUCTION OF OTHER INDUSTRIAL BUILDINGS",2.18330829307393,0.0596804135530271,2012,2016,2012,2016,0.0273348540571893
"1072","FRS&C","Y1FA","CONSTRUCTION OF FAMILY HOUSING FACILITIES",0.589885930951102,0.00016257186074979,2012,2016,2016,2016,0.000275598810243986
"1073","FRS&C","Y1FB","CONSTRUCTION OF RECREATIONAL BUILDINGS",0.157023810042002,0.0019095443097225,2012,2016,2012,2016,0.0121608583386922
"1074","FRS&C","Y1FC","CONSTRUCTION OF TROOP HOUSING FACILITIES",2.59338690447467,0.0796769896118816,2012,2016,2012,2016,0.0307231402589431
"1075","FRS&C","Y1FD","CONSTRUCTION OF DINING FACILITIES",0.177331284546777,0.00205118159123451,2012,2016,2012,2016,0.0115669471209038
"1076","FRS&C","Y1FE","CONSTRUCTION OF RELIGIOUS FACILITIES",0.0247899895911082,0,2012,2016,NA,NA,0
"1077","FRS&C","Y1FF","CONSTRUCTION OF PENAL FACILITIES",0.158118002089624,0.0815929724448679,2012,2016,2012,2016,0.516025824805324
"1078","FRS&C","Y1FZ","CONSTRUCTION OF OTHER RESIDENTIAL BUILDINGS",0.32939115774633,0.00292050683707039,2012,2016,2012,2016,0.00886637897948529
"1079","FRS&C","Y1GA","CONSTRUCTION OF AMMUNITION STORAGE BUILDINGS",0.0658146737894781,0.00108103551890046,2012,2016,2015,2016,0.0164254482573047
"1080","FRS&C","Y1GB","CONSTRUCTION OF FOOD OR GRAIN STORAGE BUILDINGS",0.00627544170277085,0.000614324394583265,2012,2016,2012,2016,0.0978934111222828
"1081","FRS&C","Y1GC","CONSTRUCTION OF FUEL STORAGE BUILDINGS",0.233469941393309,0.00207217672964842,2012,2016,2013,2016,0.00887556109913773
"1082","FRS&C","Y1GD","CONSTRUCTION OF OPEN STORAGE FACILITIES",0.0382290241848616,0.00133559837808555,2012,2016,2012,2016,0.0349367635340908
"1083","FRS&C","Y1GZ","CONSTRUCTION OF OTHER WAREHOUSE BUILDINGS",0.331464922854741,0.00530370908895476,2012,2016,2012,2016,0.0160008155411335
"1084","FRS&C","Y1HA","CONSTRUCTION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES",0.015275661683431,0,2012,2016,2012,2012,0
"1085","FRS&C","Y1HB","CONSTRUCTION OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACILITIES",0.185447261605809,0,2012,2016,NA,NA,0
"1086","FRS&C","Y1HC","CONSTRUCTION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES",0.0381201513002436,0,2012,2016,NA,NA,0
"1087","FRS&C","Y1HZ","CONSTRUCTION OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) ENVIRONMENTAL LABORATORIES",0.0166660133049574,0.00114794075720554,2012,2016,2012,2013,0.068879145612111
"1088","FRS&C","Y1JA","CONSTRUCTION OF MUSEUMS AND EXHIBITION BUILDINGS",0.122020559947261,0,2012,2016,NA,NA,0
"1089","FRS&C","Y1JB","CONSTRUCTION OF TESTING AND MEASUREMENT BUILDINGS",0.12268739025954,0,2012,2016,NA,NA,0
"1090","FRS&C","Y1JZ","CONSTRUCTION OF MISCELLANEOUS BUILDINGS",14.5143456963704,0.732046306100521,2012,2016,2012,2016,0.0504360528138434
"1091","FRS&C","Y1KA","CONSTRUCTION OF DAMS",1.13580286292705,0.0489537523053844,2012,2016,2012,2016,0.0431005713255793
"1092","FRS&C","Y1KB","CONSTRUCTION OF CANALS",0.672368151763679,0.00658634365261076,2012,2016,2012,2016,0.00979574007979739
"1093","FRS&C","Y1KC","CONSTRUCTION OF MINE FIRE CONTROL FACILITIES",0.0125692684052293,0,2012,2016,NA,NA,0
"1094","FRS&C","Y1KD","Construction of Mine subsidence control facilities",0.000298361019171916,0,2015,2016,NA,NA,0
"1095","FRS&C","Y1KE","CONSTRUCTION OF SURFACE MINE RECLAMATION FACILITIES",0.00707312945152471,0,2012,2016,NA,NA,0
"1096","FRS&C","Y1KF","CONSTRUCTION OF DREDGING FACILITIES",2.12830570750363,0,2012,2016,NA,NA,0
"1097","FRS&C","Y1KZ","CONSTRUCTION OF OTHER CONSERVATION AND DEVELOPMENT FACILITIES",0.615820411569675,0.00171777317145418,2012,2016,2012,2016,0.00278940603328772
"1098","FRS&C","Y1LA","CONSTRUCTION OF AIRPORT SERVICE ROADS",0.0280615633595368,0.000262959415653692,2012,2016,2012,2016,0.00937080419520976
"1099","FRS&C","Y1LB","CONSTRUCTION OF HIGHWAYS, ROADS, STREETS, BRIDGES, AND RAILWAYS",4.53230487557582,0.0572470608319011,2012,2016,2012,2016,0.0126308936409817
"1100","FRS&C","Y1LC","CONSTRUCTION OF TUNNELS AND SUBSURFACE STRUCTURES",0.0398025992541619,0.00144135878752026,2012,2016,2012,2016,0.036212679938724
"1101","FRS&C","Y1LZ","CONSTRUCTION OF PARKING FACILITIES",0.461740146878345,0.00124861667138378,2012,2016,2012,2015,0.00270415444666273
"1102","FRS&C","Y1MB","CONSTRUCTION OF EPG FACILITIES - GAS",0.00215638453891282,0.000436900268580927,2012,2016,2012,2013,0.20260777273111
"1103","FRS&C","Y1MC","CONSTRUCTION OF EPG FACILITIES - GEOTHERMAL",0.00479583273948642,0,2012,2016,NA,NA,0
"1104","FRS&C","Y1MD","CONSTRUCTION OF EPG FACILITIES - HYDRO",0.0364942429959394,0,2012,2016,NA,NA,0
"1105","FRS&C","Y1MF","CONSTRUCTION OF EPG FACILITIES - PETROLEUM",0.0797300794895264,0.00725042335593175,2012,2016,2012,2016,0.0909371143532371
"1106","FRS&C","Y1MG","CONSTRUCTION OF EPG FACILITIES - SOLAR",0.105615821634823,0,2012,2016,NA,NA,0
"1107","FRS&C","Y1MH","CONSTRUCTION OF EPG FACILITIES - WIND",0.0110081468580898,0,2012,2016,NA,NA,0
"1108","FRS&C","Y1MZ","CONSTRUCTION OF EPG FACILITIES - OTHER, INCLUDING TRANSMISSION",0.515843339768493,0.375260245230489,2012,2016,2012,2016,0.727469400688401
"1109","FRS&C","Y1NA","CONSTRUCTION OF FUEL SUPPLY FACILITIES",0.654894377847173,0.000574162426954459,2012,2016,2012,2016,0.000876725234444517
"1110","FRS&C","Y1NB","CONSTRUCTION OF HEATING AND COOLING PLANTS",0.307573616125535,9.95572992084737e-05,2012,2016,2012,2013,0.000323686083554838
"1111","FRS&C","Y1NC","CONSTRUCTION OF POLLUTION ABATEMENT AND CONTROL FACILITIES",0.0209689950845285,0,2012,2016,NA,NA,0
"1112","FRS&C","Y1ND","CONSTRUCTION OF SEWAGE AND WASTE FACILITIES",0.338324818687473,-0.00437794866866202,2012,2016,2012,2016,-0.0129400754152362
"1113","FRS&C","Y1NE","CONSTRUCTION OF WATER SUPPLY FACILITIES",0.857728400012182,0.00778044414257538,2012,2016,2012,2016,0.009070988138512
"1114","FRS&C","Y1NZ","CONSTRUCTION OF OTHER UTILITIES",1.40433100974085,-0.030112736477338,2012,2016,2012,2016,-0.0214427626168385
"1115","FRS&C","Y1PA","CONSTRUCTION OF RECREATION FACILITIES (NON-BUILDING)",0.136601422794087,0.000846968244317861,2012,2016,2012,2016,0.00620028859871089
"1116","FRS&C","Y1PB","CONSTRUCTION OF EXHIBIT DESIGN (NON-BUILDING)",0.0236722642296228,0.000148420143307293,2012,2016,2012,2016,0.00626979075037378
"1117","FRS&C","Y1PC","CONSTRUCTION OF UNIMPROVED REAL PROPERTY (LAND)",0.325862725629679,0.00856023826922263,2012,2016,2012,2016,0.0262694613281752
"1118","FRS&C","Y1PD","CONSTRUCTION OF WASTE TREATMENT AND STORAGE FACILITIES",0.278701736789218,-0.0273687798151553,2012,2016,2012,2016,-0.0982009661312382
"1119","FRS&C","Y1PZ","CONSTRUCTION OF OTHER NON-BUILDING FACILITIES",6.80184735647947,0.159068139639479,2012,2016,2012,2016,0.0233860201946388
"1120","FRS&C","Y1QA","CONSTRUCTION OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE)",1.5947352215374,0.060976606184939,2012,2016,2012,2016,0.038236194549058
"1121","FRS&C","Y211","CONSTRUCTION OF DAMS",5.07641284379693,0.00765609706565032,2000,2016,2001,2014,0.00150817069084631
"1122","FRS&C","Y212","CONSTRUCTION OF CANALS",0.949512985736997,0.00171518924992639,2000,2016,2007,2012,0.0018063884072055
"1123","FRS&C","Y213","CONSTRUCT/MINE FIRE CONT",0.0157420794977738,0,2000,2015,NA,NA,0
"1124","FRS&C","Y214","CONSTRUCT/MINE SUBSIDENCE CONT",0.00429918928714678,0,2000,2011,NA,NA,0
"1125","FRS&C","Y215","CONSTRUCT/SURFACE MINE RECLAMATION",0.0339100102152403,0,2000,2014,NA,NA,0
"1126","FRS&C","Y216","CONSTRUCTION OF DREDGING",7.6528159636893,0.0245295557530213,2000,2016,2005,2011,0.00320529800656489
"1127","FRS&C","Y217","Dredging,incl. dustpan and sea-going hoppers",0.127441657808571,0,2002,2013,NA,NA,0
"1128","FRS&C","Y219","CONSTRUCT/OTHER CONSERVATION",4.77994281444175,0.00558754255233798,2000,2016,2001,2012,0.00116895594136738
"1129","FRS&C","Y221","CONSTRUCT/AIRPORT SERVICE ROADS",0.347815256552667,0.0051732515958943,2000,2016,2007,2015,0.0148735614623936
"1130","FRS&C","Y222","CONSTRUCT/HIGHWAYS-RDS-STS-BRDGS-RA",12.9035799028575,0.149126658008255,2000,2016,2003,2016,0.0115569988430289
"1131","FRS&C","Y223","CONSTRUCT/TUNNEL & SUBSURF STRUCT",0.453801632748824,0.04887335842918,2000,2016,2008,2013,0.107697625795523
"1132","FRS&C","Y224","CONSTRUCT/PARKING FACILITIES",0.752154158421673,0.000511711347307452,2000,2016,2008,2012,0.000680327751403026
"1133","FRS&C","Y231","CONSTRUCT/EPG - COAL",0.0173759141650992,6.07088549017146e-05,2000,2016,2010,2011,0.00349385098964478
"1134","FRS&C","Y232","CONSTRUCT/EPG - GAS",0.0284424728306528,0.000135525730639967,2000,2013,2006,2006,0.00476490674516559
"1135","FRS&C","Y233","CONSTRUCT/EPG - GEOTHERMAL",0.0212174250954154,0,2007,2016,NA,NA,0
"1136","FRS&C","Y234","CONSTRUCT/EPG - HYDRO",0.165305514663782,0.000296586014059561,2000,2016,2006,2013,0.00179416890394003
"1137","FRS&C","Y235","CONSTRUCT/EPG - NUCLEAR",0.00203172435252908,0,2003,2007,NA,NA,0
"1138","FRS&C","Y236","CONSTRUCT/EPG - PETROLEUM",0.100334041513349,0.00114402951918026,2000,2016,2006,2013,0.011402207086695
"1139","FRS&C","Y237","CONSTRUCT/EPG - SOLAR",0.277706748785349,0.0325556515801361,2000,2016,2009,2014,0.117230321994442
"1140","FRS&C","Y239","CONSTRUCT/EPG - OTHER INCL TRANSM",0.630748229290283,0.29483230973503,2000,2015,2005,2011,0.467432639591831
"1141","FRS&C","Y241","CONSTRUCT/FUEL SUPPLY",0.915460266297525,0.0194290109901809,2000,2016,2003,2013,0.0212232160208977
"1142","FRS&C","Y242","CONSTRUCT/HEATING & COOLING PLANTS",0.584662208317834,0.000222362271034029,2000,2016,2011,2011,0.000380326054721068
"1143","FRS&C","Y243","CONSTRUCT/POLLUTE ABATEMENT & CONTR",0.37664005940788,0.00116340393952222,2000,2016,2009,2010,0.00308890122137093
"1144","FRS&C","Y244","CONSTRUCT/SEWAGE & WASTE",1.42494411290236,0.0207633496455912,2000,2016,2005,2014,0.0145713431548554
"1145","FRS&C","Y245","CONSTRUCT/WATER SUPPLY",1.7527665943936,0.0895354394154659,2000,2016,2005,2014,0.0510823515816959
"1146","FRS&C","Y249","CONSTRUCTION OF OTHER UTILITIES",4.74144481477985,0.150584483412925,2000,2016,2003,2016,0.0317591977330472
"1147","FRS&C","Y291","CONSTRUCT/REC NON-BLDG STRUCTS",0.864671835000622,0.0201859211518663,2000,2016,2005,2013,0.0233451817611843
"1148","FRS&C","Y292","CONSTRUCT/EXHIBIT (NON-BLDG)",0.123257310662033,-2.34612845370481e-07,2000,2016,2012,2012,-1.90343959405199e-06
"1149","FRS&C","Y293","CONSTRUCT/UNIMPROVED REAL PROP",0.404630937712804,-0.00343713040712894,2000,2014,2008,2014,-0.0084944824697723
"1150","FRS&C","Y294","CONSTRUCT/WASTE TRMT-STORE FAC",0.271415544333204,0.00600829335740445,2000,2016,2006,2013,0.0221368800824037
"1151","FRS&C","Y299","CONTRUCT/ALL OTHER NON-BLDG FACS",33.1797468889083,0.2173784031191,2000,2016,2003,2015,0.00655153892062293
"1152","FRS&C","Y300","CONSTRUCT/RESTORATION",7.47306112005311,0.117259823588074,2000,2016,2005,2015,0.0156910028841355
"1153","FRS&C","Z","MAINT, REPAIR, ALTER REAL PROPERTY",0.000394064795609164,0,2005,2006,NA,NA,0
"1154","FRS&C","Z111","MAINT-REP-ALT/OFFICE BLDGS",31.7070186028431,0.0687438141080194,2000,2016,2004,2016,0.00216809454616636
"1155","FRS&C","Z112","MAINT-REP-ALT/CONF SPACE & FAC",0.119760558363918,5.75961079441327e-06,2000,2016,2008,2008,4.80927182796816e-05
"1156","FRS&C","Z119","MAINT-REP-ALT/OTHER ADMIN BLDGS",10.9001283870175,0.0120431966858637,2000,2016,2004,2013,0.00110486741607628
"1157","FRS&C","Z121","MAINT-REP-ALT/AIR TRAFFIC TOWERS",0.133302209514726,9.22961234237189e-06,2000,2016,2006,2006,6.92382547594028e-05
"1158","FRS&C","Z122","MAINT-REP-ALT/AIR TRAFFIC TNG FAC",0.0524506315359318,1.19957599974665e-05,2000,2014,2009,2010,0.000228705730440036
"1159","FRS&C","Z123","MAINT-REP-ALT/RADAR & NAV FAC",0.178992605552081,2.41552804718584e-05,2000,2015,2009,2009,0.000134951275765579
"1160","FRS&C","Z124","MAINT-REP-ALT/AIRPORT RUNWAYS",2.55468560633837,0.00302480489189031,2000,2016,2004,2011,0.00118402236439018
"1161","FRS&C","Z125","MAINT-REP-ALT/AIRPORT TERMINALS",0.0584392149092298,0.00187029368863027,2000,2015,2003,2007,0.0320040864945789
"1162","FRS&C","Z126","MAINT-REP-ALT/MISSILE SYSTEMS FAC",0.168483198815431,0,2000,2014,2008,2008,0
"1163","FRS&C","Z127","MAINT-REP-ALT/ELCT & COMM SYS FAC",0.741062796447693,0.000997952121226136,2000,2016,2003,2015,0.00134664987368122
"1164","FRS&C","Z129","MAINT-REP-ALT/OTH AIRFIELD STRUCT",1.94808298680145,0.0124327826398392,2000,2016,2006,2012,0.00638206006832004
"1165","FRS&C","Z131","MAINT-REP-ALT/SCHOOLS",0.442792094114991,0.000566209103877233,2000,2016,2005,2007,0.00127872451067338
"1166","FRS&C","Z139","MAINT-REP-ALT/OTHER EDUCATIONAL BLD",0.640110298689744,0.0010689592729705,2000,2016,2008,2012,0.00166996106008382
"1167","FRS&C","Z141","MAINT-REP-ALT/HOSPITALS & INFIRMARY",8.5662314911663,0.00654495602103219,2000,2016,2005,2015,0.000764041460679821
"1168","FRS&C","Z142","MAINT-REP-ALT/LABS & CLINICS",0.98872342430161,0.000334080559010768,2000,2016,2006,2013,0.000337890810311031
"1169","FRS&C","Z149","MAINT-REP-ALT/OTHER HOSPITAL BLDGS",2.77533177125926,0.00699500593412371,2000,2016,2006,2011,0.00252042152457681
"1170","FRS&C","Z151","MAINT-REP-ALT/AMMUNITION FACILITIES",0.173173020300574,0,2000,2016,NA,NA,0
"1171","FRS&C","Z152","MAINT-REP-ALT/MAINT BLDGS",1.7633668559147,0.00238678892806951,2000,2016,2005,2015,0.00135354076780094
"1172","FRS&C","Z153","MAINT-REP-ALT/PRODUCTION BLDGS",0.363713257149695,1.12055080242892e-05,2000,2016,2006,2011,3.08086323608415e-05
"1173","FRS&C","Z154","MAINT-REP-ALT/SHIP CONST-REPAIR FAC",0.355865812812138,0.000137930872718229,2000,2016,2009,2009,0.000387592366988742
"1174","FRS&C","Z155","MAINT-REP-ALT/TANK AUTOMOTIVE FAC",0.104147240862909,0,2000,2016,NA,NA,0
"1175","FRS&C","Z159","MAINT-REP-ALT/OTHER INDUSTRIAL BLDG",3.00891547061883,0.00763222623828602,2000,2016,2006,2012,0.0025365372715892
"1176","FRS&C","Z161","MAINT-REP-ALT/FAMILY HOUSING",7.00659547837998,0.00590199368099224,2000,2016,2002,2013,0.00084234828444197
"1177","FRS&C","Z162","MAINT-REP-ALT/RECREATIONAL BLDGS",0.613885499849024,0.00105085197178284,2000,2016,2006,2012,0.00171180451735915
"1178","FRS&C","Z163","MAINT-REP-ALT/TROOP HOUSING",3.79702074753817,0.00362593348020951,2000,2016,2004,2013,0.000954941708590984
"1179","FRS&C","Z164","MAINT-REP-ALT/DINING FACILITIES",0.351466591840388,0.00189684149616069,2000,2016,2008,2014,0.00539693256826556
"1180","FRS&C","Z165","MAINT-REP-ALT/RELIGIOUS FACILITIES",0.0835298931237399,1.103554972718e-05,2000,2014,2008,2011,0.000132114974825025
