"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BudgetSubActivity","BudgetSubActivityTitle","IncludeInTOA","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"160",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","215","Partial Dislocation Allowance","Y","Add","U",2012,"Total",100,NA,NA,NA,NA
"161",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","216","SGLI Extra Hazard Payments","Y","Add","U",2012,"Total",37545,NA,NA,NA,NA
"162",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","218","Junior ROTC","Y","Add","U",2012,"Total",6152,NA,NA,NA,NA
"163",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","221","Stop-Loss Retroactive Payments","Y","Add","U",2012,"Total",43,NA,NA,NA,NA
"164",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","228","Preventive Health Allowance Demonstration Project","Y","Add","U",2012,"Total",35,NA,NA,NA,NA
"165",2014,"1105N","Military Personnel, Marine Corps","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2012,"Total",0,NA,NA,NA,NA
"166",2014,"1105N","Military Personnel, Marine Corps","NAVY","","Less Reimbursables","","Less Reimbursables","N","Add","U",2012,"Total",-26316,NA,NA,NA,NA
"167",2014,"1001N","MEDICARE - Retiree Health Care Contribution, MC","NAVY","01","Health Care Contribution - Officers","300","Marine Corps","Y","Add","U",2012,"Total",122142,NA,NA,NA,NA
"168",2014,"1001N","MEDICARE - Retiree Health Care Contribution, MC","NAVY","02","Health Care Contribution - Enlisted","300","Marine Corps","Y","Add","U",2012,"Total",1003941,NA,NA,NA,NA
"169",2014,"1001N","MEDICARE - Retiree Health Care Contribution, MC","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2012,"Total",0,NA,NA,NA,NA
"170",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","U",2012,"Total",608682,NA,NA,NA,NA
"171",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","U",2012,"Total",7559,NA,NA,NA,NA
"172",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","U",2012,"Total",54102,NA,NA,NA,NA
"173",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","U",2012,"Total",7943,NA,NA,NA,NA
"174",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","070","School Training","Y","Add","U",2012,"Total",60781,NA,NA,NA,NA
"175",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","080","Special Training","Y","Add","U",2012,"Total",177579,NA,NA,NA,NA
"176",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","U",2012,"Total",979287,NA,NA,NA,NA
"177",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","U",2012,"Total",1452,NA,NA,NA,NA
"178",2014,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","120","Health Profession Scholarship","Y","Add","U",2012,"Total",50912,NA,NA,NA,NA
"179",2014,"1405N","Reserve Personnel, Navy","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2012,"Total",0,NA,NA,NA,NA
"180",2014,"1002N","MEDICARE - Retiree Health Care Contribution, N RES","NAVY","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Navy","Y","Add","U",2012,"Total",236044,NA,NA,NA,NA
"181",2014,"1002N","MEDICARE - Retiree Health Care Contribution, N RES","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2012,"Total",0,NA,NA,NA,NA
"182",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","U",2012,"Total",220792,NA,NA,NA,NA
"183",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","U",2012,"Total",32257,NA,NA,NA,NA
"184",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","U",2012,"Total",111885,NA,NA,NA,NA
"185",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","U",2012,"Total",3532,NA,NA,NA,NA
"186",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","070","School Training","Y","Add","U",2012,"Total",12199,NA,NA,NA,NA
"187",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","080","Special Training","Y","Add","U",2012,"Total",42531,NA,NA,NA,NA
"188",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","U",2012,"Total",216162,NA,NA,NA,NA
"189",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","095","Platoon Leader Class","Y","Add","U",2012,"Total",8093,NA,NA,NA,NA
"190",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","U",2012,"Total",10860,NA,NA,NA,NA
"191",2014,"1108N","Reserve Personnel, Marine Corps","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2012,"Total",0,NA,NA,NA,NA
"192",2014,"1003N","MEDICARE - Retiree Health Care Contribution, MC RES","NAVY","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Marine Corps","Y","Add","U",2012,"Total",134710,NA,NA,NA,NA
"193",2014,"1003N","MEDICARE - Retiree Health Care Contribution, MC RES","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2012,"Total",0,NA,NA,NA,NA
"194",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","005","Basic Pay","Y","Add","U",2012,"Total",4934927,NA,NA,NA,NA
"195",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","010","Retired Pay Accrual","Y","Add","U",2012,"Total",1683988,NA,NA,NA,NA
"196",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","025","Basic Allowance for Housing","Y","Add","U",2012,"Total",1420332,NA,NA,NA,NA
"197",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","030","Basic Allowance for Subsistence","Y","Add","U",2012,"Total",192452,NA,NA,NA,NA
"198",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","035","Incentive Pays","Y","Add","U",2012,"Total",226716,NA,NA,NA,NA
"199",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","U",2012,"Total",328657,NA,NA,NA,NA
"200",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","045","Allowances","Y","Add","U",2012,"Total",148613,NA,NA,NA,NA
"201",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","U",2012,"Total",117328,NA,NA,NA,NA
"202",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","U",2012,"Total",374824,NA,NA,NA,NA
"203",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","060","Basic Pay","Y","Add","U",2012,"Total",8952896,NA,NA,NA,NA
"204",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","065","Retired Pay Accrual","Y","Add","U",2012,"Total",3062758,NA,NA,NA,NA
"205",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","080","Basic Allowance for Housing","Y","Add","U",2012,"Total",3395680,NA,NA,NA,NA
"206",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","085","Incentive Pays","Y","Add","U",2012,"Total",42362,NA,NA,NA,NA
"207",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","090","Special Pays","Y","Add","U",2012,"Total",480633,NA,NA,NA,NA
"208",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","095","Allowances","Y","Add","U",2012,"Total",640653,NA,NA,NA,NA
"209",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","100","Separation Pay","Y","Add","U",2012,"Total",150915,NA,NA,NA,NA
"210",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","105","Social Security Tax","Y","Add","U",2012,"Total",684897,NA,NA,NA,NA
"211",2014,"3500F","Military Personnel, Air Force","AF","03","Pay And Allowances Of Cadets","110","Academy Cadets","Y","Add","U",2012,"Total",71935,NA,NA,NA,NA
"212",2014,"3500F","Military Personnel, Air Force","AF","04","Subsistence of Enlisted Personnel","115","Basic Allowance for Subsistence","Y","Add","U",2012,"Total",974985,NA,NA,NA,NA
"213",2014,"3500F","Military Personnel, Air Force","AF","04","Subsistence of Enlisted Personnel","120","Subsistence-In-Kind","Y","Add","U",2012,"Total",250571,NA,NA,NA,NA
"214",2014,"3500F","Military Personnel, Air Force","AF","04","Subsistence of Enlisted Personnel","121","Family Subsistence Supplemental Allowance","Y","Add","U",2012,"Total",34,NA,NA,NA,NA
"215",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","125","Accession Travel","Y","Add","U",2012,"Total",87267,NA,NA,NA,NA
"216",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","130","Training Travel","Y","Add","U",2012,"Total",70213,NA,NA,NA,NA
"217",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","135","Operational Travel","Y","Add","U",2012,"Total",315239,NA,NA,NA,NA
"218",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","140","Rotational Travel","Y","Add","U",2012,"Total",484493,NA,NA,NA,NA
"219",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","145","Separation Travel","Y","Add","U",2012,"Total",164589,NA,NA,NA,NA
"220",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","150","Travel of Organized Units","Y","Add","U",2012,"Total",13210,NA,NA,NA,NA
"221",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","155","Non-Temporary Storage","Y","Add","U",2012,"Total",39156,NA,NA,NA,NA
"222",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","160","Temporary Lodging Expense","Y","Add","U",2012,"Total",28532,NA,NA,NA,NA
"223",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","170","Apprehension of Military Deserters","Y","Add","U",2012,"Total",119,NA,NA,NA,NA
"224",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","175","Interest on Uniformed Services Savings","Y","Add","U",2012,"Total",3306,NA,NA,NA,NA
"225",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","180","Death Gratuities","Y","Add","U",2012,"Total",18500,NA,NA,NA,NA
"226",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","185","Unemployment Benefits","Y","Add","U",2012,"Total",108866,NA,NA,NA,NA
"227",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","190","Survivor Benefits","Y","Add","U",2012,"Total",1955,NA,NA,NA,NA
"228",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","195","Education Benefits","Y","Add","U",2012,"Total",340,NA,NA,NA,NA
"229",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","200","Adoption Expenses","Y","Add","U",2012,"Total",603,NA,NA,NA,NA
"230",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","210","Transportation Subsidy","Y","Add","U",2012,"Total",6116,NA,NA,NA,NA
"231",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","215","Partial Dislocation Allowance","Y","Add","U",2012,"Total",1854,NA,NA,NA,NA
"232",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","216","SGLI Extra Hazard Payments","Y","Add","U",2012,"Total",65839,NA,NA,NA,NA
"233",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","217","Reserve Officers Training Corps (ROTC)","Y","Add","U",2012,"Total",33096,NA,NA,NA,NA
"234",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","218","Junior ROTC","Y","Add","U",2012,"Total",15268,NA,NA,NA,NA
"235",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","221","Stop-Loss Retroactive Payments","Y","Add","U",2012,"Total",299,NA,NA,NA,NA
"236",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","228","Preventive Health Allowance Demonstration Project","Y","Add","U",2012,"Total",140,NA,NA,NA,NA
"237",2014,"3500F","Military Personnel, Air Force","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2012,"Total",0,NA,NA,NA,NA
"238",2014,"3500F","Military Personnel, Air Force","AF","","Less Reimbursables","","Less Reimbursables","N","Add","U",2012,"Total",-394790,NA,NA,NA,NA
"239",2014,"1007F","MEDICARE - Retiree Health Care Contribution, AF","AF","01","Health Care Contribution - Officers","300","Air Force","Y","Add","U",2012,"Total",365230,NA,NA,NA,NA
"240",2014,"1007F","MEDICARE - Retiree Health Care Contribution, AF","AF","02","Health Care Contribution - Enlisted","300","Air Force","Y","Add","U",2012,"Total",1474373,NA,NA,NA,NA
"241",2014,"1007F","MEDICARE - Retiree Health Care Contribution, AF","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2012,"Total",0,NA,NA,NA,NA
"242",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","U",2012,"Total",639486,NA,NA,NA,NA
"243",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","U",2012,"Total",93249,NA,NA,NA,NA
"244",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","U",2012,"Total",79752,NA,NA,NA,NA
"245",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","U",2012,"Total",1909,NA,NA,NA,NA
"246",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","U",2012,"Total",357,NA,NA,NA,NA
"247",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","070","School Training","Y","Add","U",2012,"Total",152467,NA,NA,NA,NA
"248",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","080","Special Training","Y","Add","U",2012,"Total",338527,NA,NA,NA,NA
"249",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","U",2012,"Total",358812,NA,NA,NA,NA
"250",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","U",2012,"Total",21792,NA,NA,NA,NA
"251",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","120","Health Profession Scholarship","Y","Add","U",2012,"Total",49264,NA,NA,NA,NA
"252",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","130","Other Programs (Admin & Support)","Y","Add","U",2012,"Total",3720,NA,NA,NA,NA
"253",2014,"3700F","Reserve Personnel, Air Force","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2012,"Total",0,NA,NA,NA,NA
"254",2014,"1008F","MEDICARE - Retiree Health Care Contribution, AF RES","AF","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Air Force","Y","Add","U",2012,"Total",238794,NA,NA,NA,NA
"255",2014,"1008F","MEDICARE - Retiree Health Care Contribution, AF RES","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2012,"Total",0,NA,NA,NA,NA
"256",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","U",2012,"Total",889117,NA,NA,NA,NA
"257",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","U",2012,"Total",98896,NA,NA,NA,NA
