"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedTotal","PBtype"
"114",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Install & Org Covered Storage","Fort Mccoy","13067689","Central Issue Facility","U","2013","AuthAmount","Total",12200,NA,NA
"115",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Unaccom Personnel Housing Mess Fac","Fort Mccoy","13071997","Dining Facility","U","2013","AuthAmount","Total",8600,NA,NA
"116",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Tank and Automotive Maintenance Facilities","Fort Mccoy","13072088","ECS Tactical Equip. Maint. Facilty (TEMF)","U","2013","AuthAmount","Total",27000,NA,NA
"117",2015,"2086A","2086","A","MILCON, Army R","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","13067731","Unspecified Minor Construction","U","2013","AuthAmount","Total",0,NA,NA
"118",2015,"2086A","2086","A","MILCON, Army R","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","13067732","Planning and Design","U","2013","AuthAmount","Total",0,NA,NA
"119",2015,"0720A","0720","A","Fam Hsg Con, Army","ARMY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Fam Hsg Dewellings","Unspecified Worldwide Locations","13066728","Family Housing P&D","U","2013","AuthAmount","Total",0,NA,NA
"120",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","13059060","Utilities Account","U","2013","AuthAmount","Total",0,NA,NA
"121",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","13059056","Services Account","U","2013","AuthAmount","Total",0,NA,NA
"122",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","13059058","Management Account","U","2013","AuthAmount","Total",0,NA,NA
"123",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","13059062","Miscellaneous Account","U","2013","AuthAmount","Total",0,NA,NA
"124",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","13059064","Furnishings Account","U","2013","AuthAmount","Total",0,NA,NA
"125",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","13059291","Management Account","U","2013","AuthAmount","Total",0,NA,NA
"126",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","13059068","Leasing","U","2013","AuthAmount","Total",0,NA,NA
"127",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","13059070","Maintenance of Real Property","U","2013","AuthAmount","Total",0,NA,NA
"128",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","13059072","Privatization Support Costs","U","2013","AuthAmount","Total",0,NA,NA
"129",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0002","USA-121: Fort Gillem, GA","U","2013","AuthAmount","Total",5126,NA,NA
"130",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0003","USA-222: Fort Mcpherson, GA","U","2013","AuthAmount","Total",7712,NA,NA
"131",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0004","Program Management Various Locations","U","2013","AuthAmount","Total",54470,NA,NA
"132",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0005","USA-223: Fort Monmouth, NJ","U","2013","AuthAmount","Total",9989,NA,NA
"133",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0007","USA-36: Red River Army Depot","U","2013","AuthAmount","Total",298,NA,NA
"134",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0008","USA-113: Fort Monroe, VA","U","2013","AuthAmount","Total",6948,NA,NA
"135",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0015","USA-236: RC Transformation In CT","U","2013","AuthAmount","Total",100,NA,NA
"136",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0021","USA-244: RC Transformation In IA","U","2013","AuthAmount","Total",17,NA,NA
"137",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0029","USA-251: RC Transformation In Mt","U","2013","AuthAmount","Total",4,NA,NA
"138",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0034","USA-242: RC Transformation In NY","U","2013","AuthAmount","Total",372,NA,NA
"139",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0039","USA-184: Rc Transformation In Or","U","2013","AuthAmount","Total",2,NA,NA
"140",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0040","USA-253: RC Transformation In PA","U","2013","AuthAmount","Total",100,NA,NA
"141",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0044","Usa-225: Rc Transformation In Tx","U","2013","AuthAmount","Total",7,NA,NA
"142",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0046","Usa-232: Rc Transformation In Wa","U","2013","AuthAmount","Total",9,NA,NA
"143",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0051","USA-63: U.S. Army Garrison (Selfridge)","U","2013","AuthAmount","Total",6,NA,NA
"144",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0053","USA-167: USAR Command and Control - NE","U","2013","AuthAmount","Total",175,NA,NA
"145",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0054","USA-166: USAR Command and Control - NW","U","2013","AuthAmount","Total",59,NA,NA
"146",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0151","Ind-112: River Bank Army Ammo Plant, Ca","U","2013","AuthAmount","Total",20913,NA,NA
"147",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0154","Ind-119: Newport Chemical Depot, In","U","2013","AuthAmount","Total",748,NA,NA
"148",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0155","Ind-106: Kansas Army Ammunition Plant, Ks","U","2013","AuthAmount","Total",22321,NA,NA
"149",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0160","Ind-120: Umatilla Chemical Depot, Or","U","2013","AuthAmount","Total",4164,NA,NA
"150",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0162","Ind-122: Lone Star Army Ammo Plant, Tx","U","2013","AuthAmount","Total",9922,NA,NA
"151",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0169","Med-2: Walter Reed Nmmc, Bethesda, Md","U","2013","AuthAmount","Total",8330,NA,NA
"152",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","AZ","ARIZONA","Safety, Disp, & Rehab Fac","Yuma","62974378","Security Operations Complex","U","2013","AuthAmount","Total",13300,NA,NA
"153",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","AZ","ARIZONA","Airfield Aprons","Yuma","62974566","Combat Aircraft Loading Apron","U","2013","AuthAmount","Total",15985,NA,NA
"154",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Communication Buildings","Camp Pendleton, California","006811132","Communication Information Systems Ops Complex","U","2013","AuthAmount","Total",78897,NA,NA
"155",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Roads","Camp Pendleton, California","006811176","San Jacinto Road Extension","U","2013","AuthAmount","Total",5074,NA,NA
"156",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Simulation Facilities","Camp Pendleton, California","67604113","MV22 Aviation Simulator Building","U","2013","AuthAmount","Total",4139,NA,NA
"157",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Training Buildings","Lemoore","63042900","BAMS Maintenance Training Facility","U","2013","AuthAmount","Total",12790,NA,NA
"158",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Aircraft Maintenance Facilities","Miramar","67865181","Hangar 5 Renovations & Addition","U","2013","AuthAmount","Total",27897,NA,NA
"159",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Operational Support Facilities Other Than Buildings","San Diego","00243313","Entry Contol Point (Gate Five)","U","2013","AuthAmount","Total",11752,NA,NA
"160",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Training Buildings","San Diego","00245500","LCS Training Facility","U","2013","AuthAmount","Total",59436,NA,NA
"161",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Land Purchase, Condemnation, Donation or Transfer","Twentynine Palms, California","67399992","Land Expansion - Phase 2","U","2013","AuthAmount","Total",47270,NA,NA
"162",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Rdt&E Science Laborartories","Moreno Valley","61065229","Strategic Systems Evaluation Lab Consolidatio","U","2013","AuthAmount","Total",30594,NA,NA
"163",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Enlisted Personnel Unaccompanied Personnel Housing","Coronado","00246730","Bachelor Quarters","U","2013","AuthAmount","Total",76063,NA,NA
"164",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Simulation Facilities","Coronado","00246909","H-60S Simulator Training Facility","U","2013","AuthAmount","Total",2478,NA,NA
"165",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","FL","FLORIDA","Training Buildings","Jacksonville","00207655","BAMS Mission Control Complex","U","2013","AuthAmount","Total",21980,NA,NA
"166",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Electric Power Transmission & Dist Lines","Kaneohe Bay","00318904","MV-22 Hangar and Infrastructure","U","2013","AuthAmount","Total",82630,NA,NA
"167",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Aircraft Maintenance Facilities","Kaneohe Bay","00318905","Aircraft Staging Area","U","2013","AuthAmount","Total",14680,NA,NA
"168",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","MS","MISSISSIPPI","Unaccom Personnel Housing Mess Fac","Meridian","63043317","Dining Facility","U","2013","AuthAmount","Total",10926,NA,NA
"169",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NJ","NEW JERSEY","Missile & Space RDT&E Buildings","Earle","69213237","Combat System Engineering Bldg","U","2013","AuthAmount","Total",33498,NA,NA
"170",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Training Buildings","Camp Lejeune, North Carolina","67001003","Staff NCO Academy Facilities","U","2013","AuthAmount","Total",28986,NA,NA
"171",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Roads","Camp Lejeune, North Carolina","670011384","Base Access and Road - Phase 3","U","2013","AuthAmount","Total",40904,NA,NA
"172",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Admin Bldgs","Cherry Point Marine Corps Air Station","00146163","Marine Air Support Squadron Compound","U","2013","AuthAmount","Total",34310,NA,NA
"173",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Install & Ready-Issue Ammunition Storage","Cherry Point Marine Corps Air Station","00146601","Armory","U","2013","AuthAmount","Total",11581,NA,NA
"174",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Admin Bldgs","New River","62573711","Personnel Administration Center","U","2013","AuthAmount","Total",8525,NA,NA
"175",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Misc Items & Equip Maint Facilities","Beaufort","60169427","Ground Support Equipment Shop","U","2013","AuthAmount","Total",9465,NA,NA
"176",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Airfield Runways","Beaufort","60169456","Simulated LHD Flight Deck","U","2013","AuthAmount","Total",12887,NA,NA
"177",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Misc Utilities-Each","Beaufort","60169459","Recycling/Hazardous Waste Facility","U","2013","AuthAmount","Total",3743,NA,NA
"178",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Aircraft Maintenance Facilities","Beaufort","60169465","Aircraft Maintenance Hangar","U","2013","AuthAmount","Total",42010,NA,NA
"179",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Airfield Operational Facilities Other Than Buildings","Beaufort","60169472","Airfield Security Upgrades","U","2013","AuthAmount","Total",13675,NA,NA
"180",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Roads","Parris Island","00263382","Front Gate ATFP Improvements","U","2013","AuthAmount","Total",10135,NA,NA
"181",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Training Buildings","Dahlgren","61151290","Cruiser/Destroyer Upgrade Training Facility","U","2013","AuthAmount","Total",16494,NA,NA
"182",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Indoor Athletic Fac","Dahlgren","61151372","Physical Fitness Center","U","2013","AuthAmount","Total",11734,NA,NA
"183",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Enlisted Personnel Unaccompanied Personnel Housing","Oceana Naval Air Station","60191513","Training Barracks","U","2013","AuthAmount","Total",39086,NA,NA
"184",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Electric Power Transmission & Dist Lines","Portsmouth","32443998","Drydock 8 Electrical Distribution Upgrade","U","2013","AuthAmount","Total",32706,NA,NA
"185",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Officers Unaccom Personnel Housing","Quantico","00264562","The Basic School Student Quarters - Phase 7","U","2013","AuthAmount","Total",31012,NA,NA
"186",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Roads","Quantico","00264572","Infrastructure - Widen Russell Road","U","2013","AuthAmount","Total",14826,NA,NA
"187",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Unaccom Personnel Housing Mess Fac","Quantico","00264644","Weapons Training Battalion Mess Hall","U","2013","AuthAmount","Total",12876,NA,NA
"188",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Admin Bldgs","Yorktown","69212984","Regimental Headquarters","U","2013","AuthAmount","Total",11015,NA,NA
"189",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Enlisted Personnel Unaccompanied Personnel Housing","Yorktown","69212985","Bachelor Enlisted Quarters","U","2013","AuthAmount","Total",18422,NA,NA
"190",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Tank and Automotive Maintenance Facilities","Yorktown","69212986","Motor Transportation Facility","U","2013","AuthAmount","Total",6188,NA,NA
"191",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Install & Org Covered Storage","Yorktown","69212987","Supply Warehouse Facility","U","2013","AuthAmount","Total",8939,NA,NA
"192",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Install & Org Covered Storage","Yorktown","69212989","Armory","U","2013","AuthAmount","Total",4259,NA,NA
"193",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Simulation Facilities","Whidbey Island","00620245","EA-18G Flight Simulator Facility","U","2013","AuthAmount","Total",6272,NA,NA
