"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype","EnactedTotal"
"7790",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","RETAIL SALE & SERVICES FAC","FORT CARSON, COLORADO","2010","Commissary","TOAamount","Base",NA,NA,35000,NA
"7791",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT CARSON, COLORADO","2010","Barracks & Dining, Increment 2","TOAamount","Base",NA,NA,60000,NA
"7792",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","EGLIN AFB","2010","Operations Complex, Ph 3","TOAamount","Base",NA,NA,80000,NA
"7793",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING BUILDINGS","EGLIN AFB","2010","Indoor Firing Range","TOAamount","Base",NA,NA,8900,NA
"7794",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Live Fire Exercise Shoothouse","TOAamount","Base",NA,NA,8000,NA
"7795",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Live Fire Exercise Breach Facility","TOAamount","Base",NA,NA,4950,NA
"7796",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Non-Standard Small Arms Range","TOAamount","Base",NA,NA,3400,NA
"7797",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Grenade Launcher Range","TOAamount","Base",NA,NA,1600,NA
"7798",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Hand Grenade Qualification Course","TOAamount","Base",NA,NA,1400,NA
"7799",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Urban Assault Course","TOAamount","Base",NA,NA,2700,NA
"7800",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Anti-Armor, Tracking & Live Fire Range","TOAamount","Base",NA,NA,3400,NA
"7801",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Automated Qualification/Training Range","TOAamount","Base",NA,NA,12000,NA
"7802",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Light Demolition Range","TOAamount","Base",NA,NA,2200,NA
"7803",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","EGLIN AFB","2010","Basic 10M - 25M  Firing Range (Zero)","TOAamount","Base",NA,NA,3050,NA
"7804",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","POTABLE WATER SUPPLY, TREATMENT & STORAGE","EGLIN AFB","2010","Elevated Water Storage Tank","TOAamount","Base",NA,NA,1200,NA
"7805",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","ADMIN BLDGS","MIAMI DORAL","2010","SOUTHCOM Headquarters, Incr 3","TOAamount","Base",NA,NA,55400,NA
"7806",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING FACILITIES OTHER THAN BUILDINGS","FORT BENNING","2010","Combined Arms Collective Training Facility","TOAamount","Base",NA,NA,10800,NA
"7807",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING RANGES","FORT BENNING","2010","Fire and Movement Range","TOAamount","Base",NA,NA,2800,NA
"7808",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","SIMULATION FACILITIES","FORT BENNING","2010","Battle Lab","TOAamount","Base",NA,NA,30000,NA
"7809",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","ROADS","FORT BENNING","2010","Training Area Tank Trails","TOAamount","Base",NA,NA,9700,NA
"7810",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","UNACCOM PERSONNEL HOUSING MESS FAC","FORT BENNING","2010","Training Battalion Complex","TOAamount","Base",NA,NA,38000,NA
"7811",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","UNACCOM PERSONNEL HOUSING MESS FAC","FORT BENNING","2010","Dining Facility","TOAamount","Base",NA,NA,15000,NA
"7812",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT BENNING","2010","Warrior in Transition (WT) Complex","TOAamount","Base",NA,NA,53000,NA
"7813",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","UNACCOM PERSONNEL HOUSING MESS FAC","FORT BENNING","2010","Training Battalion Complex, Ph 1","TOAamount","Base",NA,NA,62000,NA
"7814",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT BENNING","2010","Trainee Barracks Complex, Ph 1","TOAamount","Base",NA,NA,74000,NA
"7815",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","AIRFIELD OPERATIONAL BUILDINGS","FORT GILLEM","2010","Forensic Lab","TOAamount","Base",NA,NA,10800,NA
"7816",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","AIRFIELD OPERATIONAL BUILDINGS","FORT STEWART, GEORGIA","2010","Brigade Complex","TOAamount","Base",NA,NA,48000,NA
"7817",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING RANGES","FORT STEWART, GEORGIA","2010","Automated Sniper Field Fire Range","TOAamount","Base",NA,NA,3400,NA
"7818",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT STEWART, GEORGIA","2010","Warrior in Transition (WT) Complex","TOAamount","Base",NA,NA,49000,NA
"7819",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT STEWART, GEORGIA","2010","Barracks & Dining, Increment 2","TOAamount","Base",NA,NA,80000,NA
"7820",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","ANSBACH","2010","Barracks","TOAamount","Base",NA,NA,31700,NA
"7821",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","KLEBER KASERNE","2010","Barracks","TOAamount","Base",NA,NA,20000,NA
"7822",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","SCHOFIELD BARRACKS","2010","Vehicle Maintenance Shop","TOAamount","Base",NA,NA,99000,NA
"7823",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","SCHOFIELD BARRACKS","2010","Warrior in Transition (WT) Barracks","TOAamount","Base",NA,NA,55000,NA
"7824",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","AIRFIELD OPERATIONAL BUILDINGS","SCHOFIELD BARRACKS","2010","Warrior in Transition Complex","TOAamount","Base",NA,NA,30000,NA
"7825",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","COMMUNICATION BUILDINGS","WHEELER AFB","2010","Regional SATCOM Information Center","TOAamount","Base",NA,NA,7500,NA
"7826",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","IT","ITALY","AIRFIELD OPERATIONAL BUILDINGS","VICENZA","2010","BDE Complex - Operations Spt Fac, Incr 3","TOAamount","Base",NA,NA,23500,NA
"7827",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","IT","ITALY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","VICENZA","2010","BDE Complex - Barracks/Community, Incr 3","TOAamount","Base",NA,NA,22500,NA
"7828",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","JA","JAPAN","AIRFIELD OPERATIONAL BUILDINGS","OKINAWA","2010","Training Aids Center","TOAamount","Base",NA,NA,6000,NA
"7829",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","JA","JAPAN","AIRFIELD OPERATIONAL BUILDINGS","SAGAMIHARA","2010","Training Aids Center","TOAamount","Base",NA,NA,6000,NA
"7830",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KR","KOREA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","CAMP HUMPHREYS","2010","Vehicle Maintenance Shop","TOAamount","Base",NA,NA,37000,NA
"7831",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KR","KOREA","REPLACE TELE. AND SECURITY FORCES FACILITY","CAMP HUMPHREYS","2010","Fire Stations","TOAamount","Base",NA,NA,13200,NA
"7832",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","AIRFIELD OPERATIONAL BUILDINGS","FORT RILEY, KANSAS","2010","Training Aids Center","TOAamount","Base",NA,NA,15500,NA
"7833",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","AIRFIELD OPERATIONAL BUILDINGS","FORT RILEY, KANSAS","2010","Estes Road Access Control Building","TOAamount","Base",NA,NA,6100,NA
"7834",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","FORT RILEY, KANSAS","2010","Advanced Waste Water Treatment Plant","TOAamount","Base",NA,NA,28000,NA
"7835",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","INSTALL & READY-ISSUE AMMUNITION STORAGE","FORT RILEY, KANSAS","2010","Igloo Storage, Installation","TOAamount","Base",NA,NA,7200,NA
"7836",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT RILEY, KANSAS","2010","Brigade Complex","TOAamount","Base",NA,NA,49000,NA
"7837",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT RILEY, KANSAS","2010","Battalion Complex","TOAamount","Base",NA,NA,59000,NA
"7838",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","LAND VEHICLE FUEL DISPENSING FACILITIES","FORT RILEY, KANSAS","2010","Land Vehicle Fueling Facility","TOAamount","Base",NA,NA,3700,NA
"7839",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KU","KUWAIT","DEPOT & ARSENAL COVERED STORAGE","CAMP ARIFJAN, KUWAIT","2010","APS Warehouses","TOAamount","Base",NA,NA,82000,NA
"7840",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","RELIGIOUS FACILITIES","FORT CAMPBELL, KENTUCKY","2010","Chapel Complex","TOAamount","Base",NA,NA,14400,NA
"7841",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT KNOX","2010","Warrior in Transition (WT) Complex","TOAamount","Base",NA,NA,70000,NA
"7842",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","LA","LOUISIANA","TRAINING RANGES","FORT POLK, LOUISIANA","2010","Multipurpose Machine Gun Range","TOAamount","Base",NA,NA,6400,NA
"7843",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","LA","LOUISIANA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT POLK, LOUISIANA","2010","Warrior in Transition (WT) Complex","TOAamount","Base",NA,NA,32000,NA
"7844",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","RDT&E SCIENCE LABORARTORIES","ABERDEEN PROVING GROUND","2010","Advanced Chemistry Lab","TOAamount","Base",NA,NA,15500,NA
"7845",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","COMMUNICATION BUILDINGS","FORT DETRICK","2010","Satellite Communications Center","TOAamount","Base",NA,NA,18000,NA
"7846",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","COMMUNICATION BUILDINGS","FORT DETRICK","2010","Satellite Communications Facility","TOAamount","Base",NA,NA,21000,NA
"7847",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","INSTALLATION SUPPORT FAC","FORT DETRICK","2010","Auditorium and Training Center Expansion","TOAamount","Base",NA,NA,7400,NA
"7848",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","ROADS","FORT MEADE","2010","Intersection, Rockenbach Rd and Cooper Ave","TOAamount","Base",NA,NA,2350,NA
"7849",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEONARD WOOD","2010","Trainee Barracks Complex 3, Ph 1","TOAamount","Base",NA,NA,50000,NA
"7850",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","TRAINING BUILDINGS","FORT LEONARD WOOD","2010","Automated-Aided Instruction Facility","TOAamount","Base",NA,NA,27000,NA
"7851",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEONARD WOOD","2010","Trainee Barracks Complex 6, Ph 2","TOAamount","Base",NA,NA,61000,NA
"7852",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","DISPENSARIES & CLINICS","FORT LEONARD WOOD","2010","Health Clinic","TOAamount","Base",NA,NA,7800,NA
"7853",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","TRAINING FACILITIES OTHER THAN BUILDINGS","FORT LEONARD WOOD","2010","Wheeled Vehicle Drivers Course","TOAamount","Base",NA,NA,17500,NA
"7854",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEONARD WOOD","2010","Warrior in Transition Complex","TOAamount","Base",NA,NA,19500,NA
"7855",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEONARD WOOD","2010","Transient Advanced Trainee Barracks, Ph 1","TOAamount","Base",NA,NA,99000,NA
"7856",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT BRAGG","2010","Vehicle Maintenance Shop","TOAamount","Base",NA,NA,37000,NA
"7857",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","SIMULATION FACILITIES","FORT BRAGG","2010","Simulations Center","TOAamount","Base",NA,NA,50000,NA
"7858",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","AIRFIELD OPERATIONAL BUILDINGS","FORT BRAGG","2010","Company Operations Facility","TOAamount","Base",NA,NA,3300,NA
"7859",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT BRAGG","2010","Transient Training Barracks Complex","TOAamount","Base",NA,NA,16500,NA
"7860",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","TRAINING RANGES","FORT BRAGG","2010","Automated Sniper Field Fire Range","TOAamount","Base",NA,NA,3450,NA
"7861",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","TRAINING RANGES","FORT BRAGG","2010","Automated Multipurpose Machine Gun","TOAamount","Base",NA,NA,4350,NA
"7862",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","OPERATIONAL SUPPORT FACILITIES OTHER THAN BUILDINGS","SUNNY POINT MILITARY OCEAN TERMINAL","2010","Towers","TOAamount","Base",NA,NA,3900,NA
"7863",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","MISC UTILITIES-EACH","SUNNY POINT MILITARY OCEAN TERMINAL","2010","Lightning Protection System","TOAamount","Base",NA,NA,25000,NA
"7864",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","PROPULSION RDT&E BUILDINGS","PICATINNY ARSENAL","2010","Ballistic Evaluation Facility, Ph 2","TOAamount","Base",NA,NA,10200,NA
"7865",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","POTABLE WATER DISTRIBUTION SYSTEM","FORT DRUM, NEW YORK","2010","Water System Expansion","TOAamount","Base",NA,NA,6500,NA
"7866",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT DRUM, NEW YORK","2010","Barracks","TOAamount","Base",NA,NA,57000,NA
"7867",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT DRUM, NEW YORK","2010","Warrior in Transition Complex","TOAamount","Base",NA,NA,21000,NA
"7868",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","TRAINING RANGES","FORT DRUM, NEW YORK","2010","All Weather Marksmanship Facility","TOAamount","Base",NA,NA,8200,NA
"7869",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT SILL","2010","AIT Barracks Complex, Ph 1","TOAamount","Base",NA,NA,61000,NA
"7870",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","TRAINING RANGES","FORT SILL","2010","Automated Infantry Squad Battle Course","TOAamount","Base",NA,NA,3500,NA
"7871",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT SILL","2010","Barracks","TOAamount","Base",NA,NA,65000,NA
"7872",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT SILL","2010","Warrior In Transition Complex","TOAamount","Base",NA,NA,22000,NA
"7873",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","DEPOT & ARSENAL AMMUNITION STORAGE","MCALESTER","2010","High Explosive Magazine, Depot Level","TOAamount","Base",NA,NA,1300,NA
"7874",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","INSTALL & ORG COVERED STORAGE","MCALESTER","2010","General Purpose Storage Building","TOAamount","Base",NA,NA,11200,NA
"7875",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT JACKSON","2010","Advanced Skills Trainee Barracks","TOAamount","Base",NA,NA,32000,NA
"7876",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT JACKSON","2010","Trainee Barracks Complex 2, Ph 1","TOAamount","Base",NA,NA,59000,NA
"7877",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","TRAINING RANGES","FORT JACKSON","2010","Modified Record Fire Range","TOAamount","Base",NA,NA,3600,NA
"7878",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","UNACCOM PERSONNEL HOUSING MESS FAC","FORT JACKSON","2010","Training Battalion Complex","TOAamount","Base",NA,NA,66000,NA
"7879",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","TRAINING RANGES","FORT JACKSON","2010","Infiltration Course","TOAamount","Base",NA,NA,1900,NA
"7880",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","REFUSE & GARBAGE FAC","CHARLESTON NAVAL WEAPON STATION","2010","Staging Area","TOAamount","Base",NA,NA,4100,NA
"7881",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","RAILROAD TRACKS","CHARLESTON NAVAL WEAPON STATION","2010","Railroad Tracks","TOAamount","Base",NA,NA,12000,NA
"7882",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","PIERS AND WHARFS","CHARLESTON NAVAL WEAPON STATION","2010","Pier and Loading/Unloading Ramps","TOAamount","Base",NA,NA,5700,NA
"7883",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT BLISS","2010","Vehicle Maintenance Shop","TOAamount","Base",NA,NA,36000,NA
"7884",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","ROADS","FORT BLISS","2010","Brigade Staging Area Complex","TOAamount","Base",NA,NA,14800,NA
"7885",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Digital Multipurpose Range Complex","TOAamount","Base",NA,NA,45000,NA
"7886",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","REPLACE TELE. AND SECURITY FORCES FACILITY","FORT BLISS","2010","Fire and Military Police Stations","TOAamount","Base",NA,NA,16500,NA
"7887",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","BULK LIQUID FUEL STORAGE","FORT BLISS","2010","Aircraft Fuel Storage","TOAamount","Base",NA,NA,10800,NA
"7888",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Automated Sniper Field Fire Range","TOAamount","Base",NA,NA,4250,NA
"7889",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Known Distance Range","TOAamount","Base",NA,NA,4750,NA
"7890",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Automated Multipurpose Machine Gun Range","TOAamount","Base",NA,NA,6900,NA
"7891",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Scout/RECCE Gunnery Complex","TOAamount","Base",NA,NA,17000,NA
"7892",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Light Demolition Range","TOAamount","Base",NA,NA,2400,NA
"7893",2012,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Automated Infantry Platoon Battle Course","TOAamount","Base",NA,NA,7000,NA
