"","SourceFiscalYear","Account","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","Treasury.Agency","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"1931",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","OTHER OPERATIONAL","BAGRAM AIR BASE, AFGHANISTAN","2011","CONSOLIDATED RIGGING FACILITY","F","Total",39600,NA,NA,NA,NA
"1932",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRCRAFT MAINTENANCE FACILITIES","BAGRAM AIR BASE, AFGHANISTAN","2011","Fighter Hangar","F","Total",65920,NA,NA,NA,NA
"1933",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD APRONS","BAGRAM AIR BASE, AFGHANISTAN","2011","MEDEVAC Ramp Expansion/Fire Station","F","Total",66320,NA,NA,NA,NA
"1934",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","HEAT SOURCE","EIELSON AFB","2011","Repair Central Heat Plant & Pwr Plant Boilers","F","Total",112000,NA,NA,NA,NA
"1935",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","AIRFIELD OPERATIONAL BUILDINGS","ELMENDORF AFB","2011","Add/Alter Air Support Operations Squadron Tra","F","Total",18996,NA,NA,NA,NA
"1936",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","RAILROAD FAC OTHER THAN TRACKS","ELMENDORF AFB","2011","Construct Railhead Operations Facility","F","Total",60000,NA,NA,NA,NA
"1937",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","WEAPONS AND SPARES MAINTENANCE FACILITIES","ELMENDORF AFB","2011","F-22 Add/Alter Weapons Release Systems Shop &","F","Total",42100,NA,NA,NA,NA
"1938",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AL","ALABAMA","TRAINING BUILDINGS","MAXWELL AFB","2011","ADAL Air University Library","F","Total",53600,NA,NA,NA,NA
"1939",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AZ","ARIZONA","AIRCRAFT MAINTENANCE FACILITIES","DAVIS-MONTHAN AFB","2011","AMARG Hangar","F","Total",1e+05,NA,NA,NA,NA
"1940",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AZ","ARIZONA","MISC ITEMS & EQUIP MAINT FACILITIES","DAVIS-MONTHAN AFB","2011","HC-130 AGE Maintenance Facility","F","Total",18400,NA,NA,NA,NA
"1941",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AZ","ARIZONA","AIRFIELD OPERATIONAL BUILDINGS","DAVIS-MONTHAN AFB","2011","HC-130J Aerial Cargo Facility","F","Total",42800,NA,NA,NA,NA
"1942",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AZ","ARIZONA","INSTALL & ORG COVERED STORAGE","DAVIS-MONTHAN AFB","2011","HC-130J Parts Store","F","Total",32800,NA,NA,NA,NA
"1943",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AZ","ARIZONA","AIRCRAFT MAINTENANCE FACILITIES","FORT HUACHUCA","2011","TFI-Predator LRE Beddown","F","Total",44000,NA,NA,NA,NA
"1944",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","BI","BAHRAIN ISLAND","AIRFIELD APRONS","SW ASIA","2011","North Apron Expansion","F","Total",180000,NA,NA,NA,NA
"1945",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","CO","COLORADO","REPLACE TELE. AND SECURITY FORCES FACILITY","BUCKLEY AIR FORCE BASE","2011","Security Forces Operations Facility","F","Total",48640,NA,NA,NA,NA
"1946",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","CO","COLORADO","AIRFIELD OPERATIONAL BUILDINGS","PETERSON AFB","2011","RAIDRS Space Control Facility","F","Total",99200,NA,NA,NA,NA
"1947",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","CO","COLORADO","TRAINING BUILDINGS","U.S. AIR FORCE ACADEMY","2011","Const Center for Character & Leadership Devel","F","Total",110400,NA,NA,NA,NA
"1948",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","DC","DISTRICT OF COLUMBIA","AIRFIELD OPERATIONAL BUILDINGS","BOLLING AFB","2011","Joint Air Defense Operations Center","F","Total",52800,NA,NA,NA,NA
"1949",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","DE","DELAWARE","TRAINING BUILDINGS","DOVER AFB","2011","C-5M/C-17 Maintenance Training Facility, Ph 2","F","Total",12800,NA,NA,NA,NA
"1950",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","AIRCRAFT MAINTENANCE FACILITIES","EGLIN AFB","2011","F-35 Fuel Cell Maintenance Hangar","F","Total",45600,NA,NA,NA,NA
"1951",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","AIRFIELD OPERATIONAL BUILDINGS","HURLBURT FIELD","2011","ADAL Special Operations School Facility","F","Total",24680,NA,NA,NA,NA
"1952",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","OFFICERS UNACCOM PERSONNEL HOUSING","HURLBURT FIELD","2011","Add to Visiting Quarters (24 Rm)","F","Total",18000,NA,NA,NA,NA
"1953",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","INSTALL & ORG COVERED STORAGE","HURLBURT FIELD","2011","Base Logistics Facility","F","Total",96000,NA,NA,NA,NA
"1954",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","ADMIN BLDGS","PATRICK AFB","2011","AIR FORCE TECHNICAL APPLICATION CENTER","F","Total",632036,NA,NA,NA,NA
"1955",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GU","GUAM","AIRFIELD OPERATIONAL BUILDINGS","ANDERSEN AFB","2011","Guam Strike Ops Group & Tanker Task Force Ren","F","Total",36400,NA,NA,NA,NA
"1956",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GU","GUAM","POTABLE WATER SUPPLY, TREATMENT & STORAGE","ANDERSEN AFB","2011","Guam Strike South Ramp Utilities, Phase 1 (TF","F","Total",48800,NA,NA,NA,NA
"1957",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GU","GUAM","ADMIN BLDGS","ANDERSEN AFB","2011","PRTC - Combat Communications Operations Facil","F","Total",36800,NA,NA,NA,NA
"1958",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GU","GUAM","ADMIN BLDGS","ANDERSEN AFB","2011","PRTC - Red Horse Headquarters/Engineering Fac","F","Total",32000,NA,NA,NA,NA
"1959",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GU","GUAM","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","ANDERSEN AFB","2011","PRTC- Commando Warrior Open Bay Student Barra","F","Total",47200,NA,NA,NA,NA
"1960",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GY","GERMANY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","KAPAUN","2011","Dormitory (128 RM)","F","Total",78400,NA,NA,NA,NA
"1961",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GY","GERMANY","TRAINING BUILDINGS","RAMSTEIN AB","2011","Construct C-130J Flight Simulator Facility","F","Total",35200,NA,NA,NA,NA
"1962",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GY","GERMANY","BULK LIQUID FUEL STORAGE","RAMSTEIN AB","2011","Deicing Fluid Storage & Dispensing Fac","F","Total",11016,NA,NA,NA,NA
"1963",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GY","GERMANY","AIRFIELD OPERATIONAL BUILDINGS","RAMSTEIN AB","2011","UAS SATCOM Relay Pads & Facility","F","Total",43200,NA,NA,NA,NA
"1964",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GY","GERMANY","AIRFIELD OPERATIONAL BUILDINGS","VILSECK","2011","Air Support Operations Squadron (ASOS) Comple","F","Total",51600,NA,NA,NA,NA
"1965",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","IT","ITALY","OTHER AIRFIELD PAVEMENTS","AVIANO AB","2011","Air Support Operations Squadron (ASOS) Facili","F","Total",40800,NA,NA,NA,NA
"1966",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","IT","ITALY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","AVIANO AIR BASE","2011","Dormitory (144 RM)","F","Total",76000,NA,NA,NA,NA
"1967",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","KR","KOREA","TRAINING BUILDINGS","KUNSAN AB","2011","Construct DMT Flight Simulator Facility","F","Total",30000,NA,NA,NA,NA
"1968",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","LA","LOUISIANA","TRAINING BUILDINGS","BARKSDALE AFB","2011","Weapons Load Crew Training Facility","F","Total",72560,NA,NA,NA,NA
"1969",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","AIRFIELD OPERATIONAL BUILDINGS","MINOT AFB","2011","Control Tower/Base Operations Facility","F","Total",75080,NA,NA,NA,NA
"1970",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","AIRFIELD OPERATIONAL BUILDINGS","MCGUIRE AFB","2011","Base Ops/Command Post Facility (TFI)","F","Total",32000,NA,NA,NA,NA
"1971",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","MCGUIRE AFB","2011","Dormitory (120 RM)","F","Total",73760,NA,NA,NA,NA
"1972",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CANNON AFB","2011","Dormitory (96 rm)","F","Total",56000,NA,NA,NA,NA
"1973",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","AIRFIELD OPERATIONAL BUILDINGS","CANNON AFB","2011","UAS Squadron Ops Facility","F","Total",80000,NA,NA,NA,NA
"1974",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","AIRCRAFT MAINTENANCE FACILITIES","HOLLOMAN AFB","2011","UAS Add/Alter Maintenance Hangar","F","Total",61880,NA,NA,NA,NA
"1975",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","AIRCRAFT MAINTENANCE FACILITIES","HOLLOMAN AFB","2011","UAS Maintenance Hangar","F","Total",90000,NA,NA,NA,NA
"1976",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","MISC ITEMS & EQUIP MAINT FACILITIES","KIRTLAND AFB","2011","Aerial Delivery Facility Addition","F","Total",15200,NA,NA,NA,NA
"1977",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","WEAPONS AND SPARES MAINTENANCE FACILITIES","KIRTLAND AFB","2011","Armament Shop","F","Total",25840,NA,NA,NA,NA
"1978",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","AIRCRAFT MAINTENANCE FACILITIES","KIRTLAND AFB","2011","H/MC-130 Fuel System Maintenance Facility","F","Total",56568,NA,NA,NA,NA
"1979",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","REPLACE TELE. AND SECURITY FORCES FACILITY","CREECH AFB","2011","UAS Airfield Fire/Crash Rescue Station","F","Total",46840,NA,NA,NA,NA
"1980",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","AIRFIELD OPERATIONAL BUILDINGS","NELLIS AFB","2011","F-35 Add/Alter 422 Test Evaluation Squadron F","F","Total",31480,NA,NA,NA,NA
"1981",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","ELECTRONIC & COMMUNICATIONS EQUIPMENT MAINTENANCE FACILITIES","NELLIS AFB","2011","F-35 Add/Alter Flight Test Instrumentation Fa","F","Total",7600,NA,NA,NA,NA
"1982",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","TRAINING BUILDINGS","NELLIS AFB","2011","F-35 Flight Simulator Facility","F","Total",52440,NA,NA,NA,NA
"1983",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","AIRCRAFT MAINTENANCE FACILITIES","NELLIS AFB","2011","F-35 Maintenance Hangar/AMU","F","Total",115040,NA,NA,NA,NA
"1984",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NY","NEW YORK","AIRFIELD OPERATIONAL BUILDINGS","FORT DRUM, NEW YORK","2011","20th Air Support Operations Squadron Complex","F","Total",81760,NA,NA,NA,NA
"1985",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","AIRCRAFT MAINTENANCE FACILITIES","TINKER AFB","2011","Upgrade Building 3001 Infrastructure, Ph III","F","Total",56000,NA,NA,NA,NA
"1986",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","QA","QATAR","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","AL UDEID, QATAR","2011","BLATCHFORD-PRESTON COMPLEX PH III","F","Total",249200,NA,NA,NA,NA
"1987",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","ADMIN BLDGS","CHARLESTON AFB","2011","Civil Engineer Complex (TFI) - Phase 1","F","Total",60000,NA,NA,NA,NA
"1988",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING BUILDINGS","DYESS AFB","2011","C-130J Add/Alter Flight Simulator Facility","F","Total",16320,NA,NA,NA,NA
"1989",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","AIRCRAFT MAINTENANCE FACILITIES","ELLINGTON FIELD","2011","TFI-Upgrade UAV Maintenance Hangar","F","Total",28000,NA,NA,NA,NA
"1990",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","LACKLAND AFB","2011","BMT Satellite Classroom/Dining Fac No 2","F","Total",128000,NA,NA,NA,NA
"1991",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","REPLACE TELE. AND SECURITY FORCES FACILITY","LACKLAND AFB","2011","One-Company Fire Station","F","Total",22000,NA,NA,NA,NA
"1992",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","LACKLAND AFB","2011","Recruit Dormitory, Phase 3","F","Total",271920,NA,NA,NA,NA
"1993",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING BUILDINGS","LACKLAND AFB","2011","Recruit/Family Inprocessing & Info Center","F","Total",87200,NA,NA,NA,NA
"1994",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","AIRFIELD TAXIWAYS","RAF MILDENHALL","2011","Extend Taxiway Alpha","F","Total",60000,NA,NA,NA,NA
"1995",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","UT","UTAH","OTHER AIRFIELD PAVEMENTS","HILL AFB","2011","F-22 T-10 Engine Test Cell","F","Total",11200,NA,NA,NA,NA
"1996",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","VA","VIRGINIA","AIRCRAFT MAINTENANCE FACILITIES","LANGLEY AFB","2011","F-22 Add/Alter Hangar Bay LO/CR Facility - TF","F","Total",35200,NA,NA,NA,NA
"1997",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","WY","WYOMING","TRAINING BUILDINGS","CAMP GUERNSEY","2011","Nuclear/Space Security Tactics Training Cente","F","Total",18600,NA,NA,NA,NA
"1998",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","TRAINING BUILDINGS","UNSPECIFIED WORLDWIDE LOCATIONS","2011","F-35 Academic Training Center","F","Total",216600,NA,NA,NA,NA
"1999",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","TRAINING BUILDINGS","UNSPECIFIED WORLDWIDE LOCATIONS","2011","F-35 Flight Simulator Facility","F","Total",48760,NA,NA,NA,NA
"2000",2011,"3300","Milcon, AF","AF","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","AIRFIELD OPERATIONAL BUILDINGS","VARIOUS WORLDWIDE LOCATIONS","2011","F-35 Squadron Operations Facility","F","Total",41040,NA,NA,NA,NA
"2001",2011,"3300","Milcon, AF","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Unspecified Minor Construction - FY09","F","Total",NA,NA,NA,45000,NA
"2002",2011,"3300","Milcon, AF","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Unspecified Minor Construction FY10 OCO","F","Total",NA,60000,NA,NA,NA
"2003",2011,"3300","Milcon, AF","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Unspecified Minor Construction - FY11","F","Total",54000,NA,NA,NA,NA
"2004",2011,"3300","Milcon, AF","AF","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Planning &Design - FY09","F","Total",NA,NA,NA,315018,NA
"2005",2011,"3300","Milcon, AF","AF","03","PLANNING & DESIGN","ZC","WORLDWIDE CLASSIFIED","MILCON PLANNING & DESIGN","CLASSIFIED LOCATION","2010","Classified Planning & Design","F","Total",NA,9000,NA,NA,NA
"2006",2011,"3300","Milcon, AF","AF","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","OTHER OPERATIONAL","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Planning & Design FY10","F","Total",NA,301686,NA,NA,NA
"2007",2011,"3300","Milcon, AF","AF","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","OTHER OPERATIONAL","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Planning & Design FY10 OCO","F","Total",NA,105000,NA,NA,NA
"2008",2011,"3300","Milcon, AF","AF","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Planning & Design","F","Total",199008,NA,NA,NA,NA
"2009",2011,"3307","Milcon, AF, RA","AF","01","Major Construction","CO","COLORADO","FAMILY & CHILD SUPPORT FACILITIES","PETERSON AFB","2009","Construct Child Development Center","F","Total",NA,NA,NA,44800,NA
"2010",2011,"3307","Milcon, AF, RA","AF","01","Major Construction","FL","FLORIDA","FAMILY & CHILD SUPPORT FACILITIES","HURLBURT FIELD","2009","Child Development Center","F","Total",NA,NA,NA,44000,NA
"2011",2011,"3307","Milcon, AF, RA","AF","01","Major Construction","GA","GEORGIA","FAMILY & CHILD SUPPORT FACILITIES","MOODY AFB","2009","Child Development Center","F","Total",NA,NA,NA,45600,NA
"2012",2011,"3307","Milcon, AF, RA","AF","01","Major Construction","MS","MISSISSIPPI","DETACHED UNACCOM PERSONNEL HOUSING FAC","KEESLER AFB","2009","Dormitory (144 Rm)","F","Total",NA,NA,NA,83200,NA
"2013",2011,"3307","Milcon, AF, RA","AF","01","Major Construction","ND","NORTH DAKOTA","DETACHED UNACCOM PERSONNEL HOUSING FAC","MINOT AFB","2009","Dormitory (168 Rm)","F","Total",NA,NA,NA,113200,NA
"2014",2011,"3307","Milcon, AF, RA","AF","01","Major Construction","NM","NEW MEXICO","FAMILY & CHILD SUPPORT FACILITIES","CANNON AFB","2009","Child Development Center","F","Total",NA,NA,NA,48000,NA
"2015",2011,"3307","Milcon, AF, RA","AF","01","Major Construction","NV","NEVADA","FAMILY & CHILD SUPPORT FACILITIES","NELLIS AFB","2009","Child Development Center","F","Total",NA,NA,NA,53600,NA
"2016",2011,"3307","Milcon, AF, RA","AF","01","Major Construction","SC","SOUTH CAROLINA","DETACHED UNACCOM PERSONNEL HOUSING FAC","SHAW AFB","2009","Dormitory (144 Rm)","F","Total",NA,NA,NA,90000,NA
"2017",2011,"3307","Milcon, AF, RA","AF","01","Major Construction","TX","TEXAS","DETACHED UNACCOM PERSONNEL HOUSING FAC","GOODFELLOW AFB","2009","Student Dormitory (200 Rm)","F","Total",NA,NA,NA,113600,NA
"2018",2011,"3307","Milcon, AF, RA","AF","01","Major Construction","TX","TEXAS","FAMILY & CHILD SUPPORT FACILITIES","LACKLAND AFB","2009","Construct Child Development Center","F","Total",NA,NA,NA,24000,NA
"2019",2011,"3307","Milcon, AF, RA","AF","01","Major Construction","UT","UTAH","FAMILY & CHILD SUPPORT FACILITIES","HILL AFB","2009","Child Development Center","F","Total",NA,NA,NA,60000,NA
"2020",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","AR","ARKANSAS","AIRCRAFT MAINTENANCE FACILITIES","LITTLE ROCK AFB","2009","Replace Engine Shop","F","Total",NA,NA,NA,16000,NA
"2021",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","CO","COLORADO","AIRFIELD OPERATIONAL BUILDINGS","BUCKLEY AIR FORCE BASE","2009","Alert Crew Quarters","F","Total",NA,NA,NA,16800,NA
"2022",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","CT","CONNECTICUT","AIRCRAFT MAINTENANCE FACILITIES","BRADLEY IAP","2009","TFI-Upgrade Engine Shop","F","Total",NA,NA,NA,28800,NA
"2023",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","DE","DELAWARE","AIRCRAFT MAINTENANCE FACILITIES","NEW CASTLE COUNTY AIRPORT","2009","Replace C-130 Aircraft Maintenance Shops","F","Total",NA,NA,NA,46400,NA
"2024",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","DE","DELAWARE","TRAINING BUILDINGS","NEW CASTLE COUNTY AIRPORT","2009","TFI - Info Ops Squadron  (Ios) Facility","F","Total",NA,NA,NA,12800,NA
"2025",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","GA","GEORGIA","EMERGENCY UNACCOM PERSONNEL HOUSING","SAVANNAH/HILTON HEAD IAP","2009","Troop Training Quarters","F","Total",NA,NA,NA,30000,NA
"2026",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","IA","IOWA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT DODGE ANGS","2009","Vehicle Maint And Communications Tra Complex","F","Total",NA,NA,NA,22400,NA
"2027",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","IN","INDIANA","AIRFIELD OPERATIONAL BUILDINGS","FORT WAYNE IAP","2009","Aircraft Ready Shelters/Fuel Fill Stands","F","Total",NA,NA,NA,22400,NA
"2028",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","TRAINING BUILDINGS","SMOKEY HILL ANG RANGE","2009","Smoky Hill Range Support Facility","F","Total",NA,NA,NA,28400,NA
"2029",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","TRAINING BUILDINGS","OTIS ANGB","2009","Digital Ground Station","F","Total",NA,NA,NA,57200,NA
"2030",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","REPLACE FIRECRASH/RESCUE STATION","MARTIN STATE AIRPORT","2009","Replace Fire Station","F","Total",NA,NA,NA,31600,NA
"2031",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","MN","MINNESOTA","AIRCRAFT MAINTENANCE FACILITIES","DULUTH IAP","2009","Replace Fuel Cell Hangar","F","Total",NA,NA,NA,18000,NA
"2032",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","MN","MINNESOTA","AIRFIELD APRONS","MINNEAPOLIS-ST PAUL IAP","2009","Aircraft De-Icing Apron","F","Total",NA,NA,NA,6000,NA
"2033",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","MO","MISSOURI","REPLACE FIRECRASH/RESCUE STATION","ROSECRANS MEMORIAL AIRPORT","2009","Replace Fire Station/Training Facility","F","Total",NA,NA,NA,20000,NA
"2034",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","AMMUNITION, EXPLOSIVES, AND TOXIC MAINTENANCE FACILITIES","GULFPORT-BILOXI REGIONAL AIRPORT","2009","Relocate Munitions Storage Complex","F","Total",NA,NA,NA,13600,NA
"2035",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","REPLACE FIRECRASH/RESCUE STATION","CHARLOTTE/DOUGLAS IAP","2009","Replace Fire Crash Rescue Station","F","Total",NA,NA,NA,28000,NA
"2036",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","REPLACE FIRECRASH/RESCUE STATION","HECTOR IAP","2009","Fire Crash And Rescue Station","F","Total",NA,NA,NA,30000,NA
"2037",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","TRAINING BUILDINGS","ATLANTIC CITY IAP","2009","Operations And Training Facility","F","Total",NA,NA,NA,33600,NA
"2038",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","NY","NEW YORK","AIRFIELD OPERATIONAL BUILDINGS","FRANCIS S. GABRESKI AIRPORT","2009","Replace Pararescue Ops Facility Ph 2","F","Total",NA,NA,NA,30000,NA
"2039",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","NY","NEW YORK","OPERATIONAL SUPPORT FACILITIES OTHER THAN BUILDINGS","HANCOCK FIELD","2009","TFI - Reaper Ioc/Foc Beddown","F","Total",NA,NA,NA,20000,NA
"2040",2011,"3830","MCon,Air NG","AF","01","MAJOR CONSTRUCTION","NY","NEW YORK","AIRFIELD OPERATIONAL BUILDINGS","HANCOCK FIELD","2009","Ugrade Asos Facilities","F","Total",NA,NA,NA,21600,NA
